Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-07-27,68.0,68.0,69.65,66.8,67.0,67.15,68.16,6347046,4.326074649e+13,25339,1379442,0.2173
2015-07-28,67.15,67.5,68.25,65.35,65.55,65.75,66.44,5883355,3.9086928895e+13,25955,1256327,0.2135
2015-07-29,65.75,65.95,66.6,63.7,65.35,65.05,64.95,6189069,4.0195548425e+13,26521,1378622,0.2228
2015-07-30,65.05,65.7,69.0,65.15,68.65,68.4,67.83,10687324,7.249053992e+13,28142,4286115,0.401
2015-07-31,68.4,69.7,72.5,68.85,70.4,70.5,70.78,11108451,7.862930179e+13,39976,2584322,0.2326
2015-08-03,70.5,70.45,71.85,70.1,70.65,70.85,71.08,5036056,3.579593612e+13,22148,871019,0.173
2015-08-04,70.85,70.7,72.05,69.4,70.45,70.4,70.59,6835765,4.8254616925e+13,27160,2011989,0.2943
2015-08-05,70.4,70.8,73.95,70.6,72.5,72.5,72.7,8886412,6.460369836e+13,39794,2433338,0.2738
2015-08-06,72.5,72.65,72.95,71.4,72.5,72.5,72.18,4240902,3.0610423555e+13,22977,803263,0.1894
2015-08-07,72.5,72.5,74.45,71.15,74.05,73.3,72.55,5486114,3.980134425e+13,25378,1017689,0.1855
2015-08-10,73.3,74.0,74.85,71.6,71.75,72.15,73.37,4873284,3.575655299e+13,21443,927196,0.1903
2015-08-11,72.15,72.25,72.85,69.8,70.15,70.4,71.45,5059712,3.6150629495e+13,26965,889082,0.1757
2015-08-12,70.4,69.7,70.7,66.35,66.9,66.7,68.38,5574800,3.8122400445e+13,19095,1484585,0.2663
2015-08-13,66.7,68.0,69.1,58.75,60.35,60.1,63.19,31323786,1.9794172363e+14,70841,8036951,0.2566
2015-08-14,60.1,60.8,62.2,58.2,60.4,60.9,60.78,13394085,8.140440238e+13,49654,2346240,0.1752
2015-08-17,60.9,60.0,63.7,58.6,61.85,62.25,61.61,11096587,6.836144394e+13,46298,1493229,0.1346
2015-08-18,62.25,62.75,63.25,60.65,61.2,61.35,61.94,6690985,4.1440708105e+13,24960,1290856,0.1929
2015-08-19,61.35,61.5,62.8,60.7,60.95,61.05,61.54,5424069,3.337973917e+13,25525,765212,0.1411
2015-08-20,61.05,60.9,62.55,60.15,61.25,61.25,61.38,7543299,4.629785976e+13,32587,1663780,0.2206
2015-08-21,61.25,60.0,61.25,58.9,60.05,60.25,60.09,6336615,3.807914783e+13,28646,1130698,0.1784
2015-08-24,60.25,58.75,58.75,49.5,50.0,50.5,54.46,9982680,5.436863239e+13,39938,2736067,0.2741
2015-08-25,50.5,51.4,53.45,45.5,50.85,50.6,49.28,14070454,6.933791704e+13,44852,2356681,0.1675
2015-08-26,50.6,50.6,53.95,48.8,51.95,52.3,52.09,9723498,5.064485823e+13,46875,1895505,0.1949
2015-08-27,52.3,53.35,55.35,52.3,55.2,54.5,53.54,8020595,4.294471766e+13,29868,2339620,0.2917
2015-08-28,54.5,55.4,58.05,55.0,57.5,57.45,56.76,11174738,6.342856089e+13,36918,2682745,0.2401
2015-08-31,57.45,57.9,60.9,56.65,60.3,60.4,59.37,13627505,8.0911074865e+13,46715,5461738,0.4008
2015-09-01,60.4,59.4,60.3,55.35,57.15,57.4,57.98,11899123,6.8994690025e+13,46885,4098192,0.3444
2015-09-02,57.4,57.95,60.35,57.7,59.15,59.2,59.43,9878200,5.8703321225e+13,37736,3146413,0.3185
2015-09-03,59.2,59.6,60.7,59.15,59.35,59.65,59.92,4859595,2.9118655805e+13,17663,1128748,0.2323
2015-09-04,59.65,59.05,59.5,56.65,58.4,58.55,57.8,6485817,3.7490849075e+13,24711,1794698,0.2767
2015-09-07,58.55,58.9,60.0,57.4,58.0,58.15,58.73,6460671,3.7943341495e+13,23510,1361114,0.2107
2015-09-08,58.15,58.8,58.8,51.35,55.75,55.75,55.26,10748300,5.939975673e+13,40599,1192225,0.1109
2015-09-09,55.75,57.0,65.3,56.25,62.2,62.2,62.0,29165776,1.8081815487e+14,92954,2617001,0.0897
2015-09-10,62.2,61.9,65.4,61.0,65.2,65.0,63.74,27890175,1.7778243212e+14,91154,3753821,0.1346
2015-09-11,65.0,65.6,66.45,63.7,64.75,65.0,65.11,13447236,8.7560232495e+13,51480,1103229,0.082
2015-09-14,65.0,65.0,67.45,64.5,67.15,66.95,66.02,8538294,5.63664075e+13,36034,1361122,0.1594
2015-09-15,66.95,67.0,67.5,64.8,65.45,65.8,66.16,7269201,4.8090626595e+13,27271,807065,0.111
2015-09-16,65.8,66.4,67.1,64.6,65.35,65.45,65.57,6247951,4.0966555755e+13,24588,1125711,0.1802
2015-09-18,65.45,66.0,67.1,65.15,66.35,66.4,66.22,7383535,4.8893547255e+13,30339,2386913,0.3233
2015-09-21,66.4,65.8,68.4,65.7,67.15,67.45,67.12,6354171,4.265209314e+13,30231,1305821,0.2055
2015-09-22,67.45,67.5,67.8,62.9,63.85,64.25,65.06,7056568,4.59133185e+13,38688,1688198,0.2392
2015-09-23,64.25,63.55,65.9,63.0,64.65,64.95,64.83,5102497,3.307902088e+13,23240,915693,0.1795
2015-09-24,64.95,65.2,65.5,64.0,64.4,64.5,64.57,4455123,2.876719372e+13,21130,985315,0.2212
2015-09-28,64.5,64.5,65.7,63.7,64.3,64.25,64.73,4086178,2.6450655755e+13,18563,521513,0.1276
2015-09-29,64.25,63.0,65.45,62.75,63.6,63.95,64.24,6820987,4.381676744e+13,35633,1859821,0.2727
2015-09-30,63.95,64.55,68.65,64.05,67.55,67.85,66.96,20970507,1.404223758e+14,69852,6505324,0.3102
2015-10-01,67.85,68.75,72.4,68.4,68.85,69.05,70.5,21556966,1.51975971145e+14,71885,2778337,0.1289
2015-10-05,69.05,69.7,72.5,68.6,72.35,72.2,70.83,11979520,8.4855726365e+13,47727,3245909,0.271
2015-10-06,72.2,72.5,73.0,71.2,71.7,71.85,72.0,7316045,5.2673787625e+13,26448,1463170,0.2
2015-10-07,71.85,71.5,76.8,71.0,75.7,75.9,74.33,16669301,1.23903692255e+14,55653,2807137,0.1684
2015-10-08,75.9,76.4,77.4,74.8,75.85,76.2,76.15,14070945,1.071486035e+14,49703,1319154,0.0938
2015-10-09,76.2,77.0,77.1,74.35,75.15,75.3,75.68,7515794,5.6876879195e+13,28483,898988,0.1196
2015-10-12,75.3,75.7,77.15,74.15,74.7,74.9,75.69,7513722,5.6870670115e+13,25635,1706363,0.2271
2015-10-13,74.9,75.05,78.2,74.8,77.8,77.8,76.64,10682420,8.187047626e+13,38858,2074273,0.1942
2015-10-14,77.8,77.95,79.1,77.1,77.6,77.45,77.95,7367287,5.7429985235e+13,31919,1129275,0.1533
2015-10-15,77.45,77.9,78.8,77.45,78.2,78.1,78.14,4451286,3.478318615e+13,16611,827843,0.186
2015-10-16,78.1,77.5,81.85,77.5,81.65,81.5,80.52,16106530,1.2968977191e+14,61263,2913702,0.1809
2015-10-19,81.5,81.8,83.0,81.0,82.25,82.15,81.97,9339204,7.655701186e+13,34518,1552285,0.1662
2015-10-20,82.15,81.5,82.7,79.65,80.5,80.55,81.25,6503542,5.283832385e+13,25438,952183,0.1464
2015-10-21,80.55,81.5,82.85,80.6,81.35,81.3,81.71,7682376,6.2774498655e+13,31654,805847,0.1049
2015-10-23,81.3,82.3,82.75,78.9,79.35,79.45,80.78,8667931,7.0018434335e+13,31229,2292651,0.2645
2015-10-26,79.45,80.2,80.9,78.3,78.65,78.9,79.61,4860629,3.8693222045e+13,25528,680861,0.1401
2015-10-27,78.9,78.0,79.3,77.0,77.05,77.35,77.96,5632039,4.3908605055e+13,22445,1307192,0.2321
2015-10-28,77.35,76.65,78.9,76.6,77.7,77.75,77.84,5111335,3.978523659e+13,26958,1013367,0.1983
2015-10-29,77.75,77.75,78.1,75.55,76.65,76.35,76.63,5649791,4.3292065235e+13,25708,1532633,0.2713
2015-10-30,76.35,76.65,78.5,74.65,74.8,75.3,76.56,7143539,5.4691833e+13,28336,1232228,0.1725
2015-11-02,75.3,75.8,81.4,75.55,81.0,80.05,78.18,17434527,1.36309182805e+14,55286,2666220,0.1529
2015-11-03,80.05,81.35,82.65,79.8,82.55,81.55,81.23,13358348,1.0850440077e+14,44184,2258110,0.169
2015-11-04,81.55,82.8,83.6,81.6,81.8,81.9,82.59,7616545,6.2903976315e+13,35542,1096614,0.144
2015-11-05,81.9,81.9,82.3,77.85,77.9,78.35,79.6,7091476,5.6444648795e+13,28792,1027251,0.1449
2015-11-06,78.35,78.35,79.0,76.7,77.4,77.8,77.88,5472486,4.262079252e+13,23583,599778,0.1096
2015-11-09,77.8,74.0,78.4,73.7,77.25,77.3,77.09,6017714,4.638844467e+13,20071,907217,0.1508
2015-11-10,77.3,77.0,77.15,68.0,70.15,70.15,71.39,17201709,1.22795512815e+14,58634,2762460,0.1606
2015-11-11,70.15,71.7,71.7,70.5,70.9,71.05,71.0,1222404,8.67931512e+12,5349,359440,0.294
2015-11-13,71.05,70.35,71.85,63.2,66.65,66.35,66.67,16370059,1.09135050865e+14,51578,1923838,0.1175
2015-11-16,66.35,66.2,68.2,65.5,67.0,66.9,66.94,9560844,6.3997885705e+13,33820,1259467,0.1317
2015-11-17,66.9,67.35,67.6,65.4,65.7,65.85,66.15,7188947,4.755214707e+13,20887,1650336,0.2296
2015-11-18,65.85,66.0,67.1,64.6,64.85,65.05,65.93,7460756,4.918563005e+13,30064,1070483,0.1435
2015-11-19,65.05,65.45,66.05,64.3,65.85,65.6,65.45,5888406,3.8541465245e+13,23644,1768477,0.3003
2015-11-20,65.6,65.75,67.25,65.0,65.8,66.0,66.22,6697046,4.4347241825e+13,29496,1200409,0.1792
2015-11-23,66.0,66.15,66.8,64.7,65.25,65.1,65.52,3921595,2.5694202865e+13,19796,734153,0.1872
2015-11-24,65.1,65.2,72.3,65.0,71.75,71.15,69.42,23863637,1.6565345361e+14,78079,3768691,0.1579
2015-11-26,71.15,73.0,75.25,72.5,74.7,74.55,74.2,22591039,1.67632661695e+14,71225,3014225,0.1334
2015-11-27,74.55,75.2,75.65,73.1,74.35,74.1,74.48,10140933,7.552568723e+13,34254,1041955,0.1027
2015-11-30,74.1,74.4,78.3,73.5,75.6,75.8,76.05,18282399,1.3903049627e+14,62460,4821152,0.2637
2015-12-01,75.8,76.0,77.6,75.05,77.3,77.05,76.44,12724248,9.726318996e+13,46330,1299889,0.1022
2015-12-02,77.05,77.25,78.9,76.45,78.25,78.45,77.86,11852458,9.228311852e+13,39240,1318907,0.1113
2015-12-03,78.45,78.0,85.9,77.75,83.6,83.6,83.09,43272974,3.59575200805e+14,125942,4020339,0.0929
2015-12-04,83.6,83.95,86.55,78.8,81.1,80.95,82.88,62196679,5.1547503717e+14,168929,6687952,0.1075
2015-12-07,80.95,82.0,82.4,78.8,81.1,80.85,80.71,23725534,1.9147921985e+14,69429,2039645,0.086
2015-12-08,80.85,80.8,81.75,78.35,78.95,78.8,80.02,11497710,9.1999149885e+13,36973,1643981,0.143
2015-12-09,78.8,78.95,79.5,74.8,76.25,76.05,76.79,14696218,1.128589789e+14,43644,1715944,0.1168
2015-12-10,76.05,76.45,78.85,75.55,78.4,78.4,77.28,12901545,9.9708821535e+13,42752,1566680,0.1214
2015-12-11,78.4,78.8,79.25,75.05,76.15,76.15,76.93,10515584,8.0893701095e+13,32796,1108080,0.1054
2015-12-14,76.15,76.7,81.4,76.1,80.9,80.9,79.56,21808698,1.73520546085e+14,64728,2079547,0.0954
2015-12-15,80.9,81.65,81.9,79.45,80.35,80.35,80.47,12881686,1.0365935216e+14,39370,1192327,0.0926
2015-12-16,80.35,80.6,83.0,79.85,82.0,82.05,81.95,16108580,1.32014849495e+14,60109,2354457,0.1462
2015-12-17,82.05,83.05,83.5,81.9,82.8,83.0,82.8,11887662,9.843509057e+13,42869,1536377,0.1292
2015-12-18,83.0,82.0,84.3,82.0,82.85,83.25,83.44,12438610,1.0378571256e+14,44557,2308573,0.1856
2015-12-21,83.25,83.0,84.6,82.6,83.75,83.8,83.81,9627110,8.068549217e+13,33175,1418474,0.1473
2015-12-22,83.8,84.0,87.15,83.25,86.15,85.65,85.46,24806604,2.12003313515e+14,75314,2953752,0.1191
2015-12-23,85.65,87.1,87.7,85.3,86.25,86.2,86.63,15754208,1.36474265675e+14,50798,2487627,0.1579
2015-12-24,86.2,86.6,87.45,85.3,86.05,86.3,86.45,14797421,1.2792695042e+14,46357,1458522,0.0986
2015-12-28,86.3,86.8,87.15,85.4,86.0,85.9,86.22,7862255,6.7792031295e+13,29660,1248581,0.1588
2015-12-29,85.9,86.1,88.2,85.6,87.7,87.65,87.09,14322248,1.24731710105e+14,42271,2068916,0.1445
2015-12-30,87.65,88.05,88.95,87.6,88.2,88.15,88.29,9659656,8.528803589e+13,39083,1274630,0.132
2015-12-31,88.15,88.5,88.7,87.0,88.4,88.25,88.0,10570685,9.301768402e+13,37856,2430371,0.2299
2016-01-01,88.25,88.4,91.75,88.2,90.2,90.6,89.93,15237108,1.37031251095e+14,51424,1501779,0.0986
2016-01-04,90.6,90.3,91.0,82.2,84.35,84.65,85.69,22537292,1.93132781245e+14,61633,3308544,0.1468
2016-01-05,84.65,85.45,86.95,84.4,85.45,85.8,85.76,11377921,9.7575946105e+13,42144,1216163,0.1069
2016-01-06,85.8,85.8,86.4,83.8,84.05,84.45,85.31,10708102,9.134787905e+13,45176,1869892,0.1746
2016-01-07,84.45,81.65,82.95,79.75,80.85,81.1,81.62,13255904,1.08195865465e+14,39688,1836872,0.1386
2016-01-08,81.1,82.9,83.65,81.9,82.95,82.8,82.89,6969971,5.777086332e+13,26946,958913,0.1376
2016-01-11,82.8,81.55,84.4,80.4,83.65,83.75,82.82,9283755,7.6891190545e+13,36368,1172281,0.1263
2016-01-12,83.75,84.25,85.1,78.25,79.75,80.1,80.97,18758529,1.5189100415e+14,57524,2302599,0.1227
2016-01-13,80.1,81.25,82.2,73.7,78.9,79.0,78.03,17175879,1.3402524832e+14,54817,1313795,0.0765
2016-01-14,79.0,77.45,80.55,75.3,78.1,78.1,78.23,15591916,1.2196847917e+14,50348,1582230,0.1015
2016-01-15,78.1,79.9,80.1,71.25,73.45,73.05,76.75,13193403,1.0125673746e+14,45755,2111438,0.16
2016-01-18,73.05,73.3,75.4,68.8,71.0,70.55,72.33,17135644,1.2393681216e+14,56751,1376965,0.0804
2016-01-19,70.55,72.5,74.6,70.85,73.95,73.25,72.97,10355778,7.556818994e+13,38519,1031708,0.0996
2016-01-20,73.25,71.75,72.0,64.35,68.5,68.4,68.76,16933951,1.1644121241e+14,55176,2407648,0.1422
2016-01-21,68.4,69.65,70.4,65.45,66.15,66.25,67.39,18230264,1.2285877252e+14,49362,2823655,0.1549
2016-01-22,66.25,68.65,68.65,65.65,66.65,66.6,66.72,14317161,9.5525827175e+13,45302,2764614,0.1931
2016-01-25,66.6,67.0,67.45,64.55,65.45,65.55,66.06,13025449,8.6043357965e+13,46196,1988050,0.1526
2016-01-27,65.55,65.45,65.45,62.5,62.85,63.0,63.67,16047370,1.021691423e+14,55185,4053654,0.2526
2016-01-28,63.0,62.55,63.4,61.8,62.2,62.15,62.53,11020351,6.890521078e+13,35879,2399383,0.2177
2016-01-29,62.15,62.0,63.85,60.45,61.7,62.15,62.35,20035707,1.24922831475e+14,54892,4545137,0.2269
2016-02-01,62.15,62.3,62.7,60.3,60.55,60.7,61.23,12019540,7.360076122e+13,40041,2164201,0.1801
2016-02-02,60.7,60.9,62.25,59.05,59.35,59.6,60.89,15834232,9.642098148e+13,43510,2498165,0.1578
2016-02-03,59.6,58.65,58.85,55.3,56.2,56.45,56.95,15696457,8.939040716e+13,43793,2425517,0.1545
2016-02-04,56.45,57.35,57.7,53.7,55.6,55.0,55.97,14944321,8.3638860235e+13,36254,2142153,0.1433
2016-02-05,55.0,55.7,58.25,55.1,58.1,57.65,56.77,11586799,6.577631583e+13,32520,1499967,0.1295
2016-02-08,57.65,58.0,59.6,56.55,56.75,56.85,58.12,10844014,6.302087177e+13,32860,1356518,0.1251
2016-02-09,56.85,55.5,58.9,55.3,57.85,57.85,57.42,10889205,6.252479447e+13,31512,1087877,0.0999
2016-02-10,57.85,57.2,58.1,54.85,56.45,56.2,56.48,10573752,5.972125572e+13,28431,1192102,0.1127
2016-02-11,56.2,56.0,56.5,51.55,51.8,52.2,54.25,10352589,5.6165814805e+13,30285,1447540,0.1398
2016-02-12,52.2,52.8,52.95,48.55,50.55,50.75,50.33,20904865,1.0521754592e+14,43655,5043800,0.2413
2016-02-15,50.75,51.85,53.7,51.0,51.65,51.7,52.57,20074062,1.0552374643e+14,34865,7026205,0.35
2016-02-16,51.7,53.65,54.0,48.65,49.8,49.5,51.95,18746911,9.7386250115e+13,49716,3316637,0.1769
2016-02-17,49.5,49.85,50.35,47.0,50.1,49.8,48.9,14266701,6.975728411e+13,40908,1605738,0.1126
2016-02-18,49.8,51.0,51.5,48.65,50.45,50.3,50.36,12965603,6.529444039e+13,36234,1954956,0.1508
2016-02-19,50.3,50.0,51.3,49.45,50.45,50.4,50.63,10841759,5.489375184e+13,30024,2086026,0.1924
2016-02-22,50.4,50.8,51.7,50.5,50.8,50.8,50.98,7826586,3.9903136165e+13,25206,1234903,0.1578
2016-02-23,50.8,51.25,53.15,50.7,52.25,52.35,52.11,22532984,1.1741808967e+14,52214,5916302,0.2626
2016-02-24,52.35,52.0,54.6,51.75,53.15,53.25,53.55,21666791,1.1602537905e+14,54113,7311334,0.3374
2016-02-25,53.25,53.6,55.45,52.9,54.65,54.45,54.57,26074492,1.42280518765e+14,46164,10007935,0.3838
2016-02-26,54.45,55.45,55.45,51.9,53.5,53.4,53.4,11227096,5.9952861775e+13,33007,1002417,0.0893
2016-02-29,53.4,53.4,53.75,50.2,51.7,51.75,51.91,13056321,6.77734787e+13,38065,2019976,0.1547
2016-03-01,51.75,51.75,54.35,50.95,54.15,53.8,52.74,11890740,6.270695372e+13,30223,2971633,0.2499
2016-03-02,53.8,54.85,55.65,54.1,54.65,54.65,54.87,12546247,6.8836850895e+13,27280,3500640,0.279
2016-03-03,54.65,54.95,55.4,53.75,55.15,55.0,54.75,12685900,6.9456906925e+13,31167,2991723,0.2358
2016-03-04,55.0,54.9,56.6,53.5,55.3,55.35,55.21,20053891,1.1071187193e+14,47300,4267439,0.2128
2016-03-08,55.35,55.3,55.85,53.7,54.45,54.55,54.97,9861710,5.4211884695e+13,29674,1927014,0.1954
2016-03-09,54.55,54.55,55.3,54.05,55.1,55.05,54.95,15123754,8.31010878e+13,30692,4600018,0.3042
2016-03-10,55.05,55.6,55.6,53.3,53.75,53.8,54.3,9754011,5.2965338315e+13,28581,2068217,0.212
2016-03-11,53.8,53.5,54.4,52.3,52.85,52.9,53.28,7355000,3.918481015e+13,26724,1502875,0.2043
2016-03-14,52.9,53.0,53.3,51.3,51.85,51.9,52.0,7748217,4.0291333175e+13,33938,1614729,0.2084
2016-03-15,51.9,51.9,52.7,51.5,51.85,51.95,52.06,6916893,3.6007636385e+13,28949,1423306,0.2058
2016-03-16,51.95,52.25,52.6,49.1,50.6,50.6,50.62,12408379,6.2805439425e+13,42642,2205049,0.1777
2016-03-17,50.6,51.1,51.5,50.5,51.15,50.8,51.02,9938477,5.0702598455e+13,35897,2708803,0.2726
2016-03-18,50.8,51.85,52.4,51.1,52.05,52.05,51.81,9518683,4.9314852565e+13,31507,2211775,0.2324
2016-03-21,52.05,52.2,52.6,51.65,52.15,52.15,52.21,5949137,3.1059430385e+13,24127,1596922,0.2684
2016-03-22,52.15,51.8,53.45,51.25,51.8,52.0,52.38,12788299,6.698340259e+13,39911,4174113,0.3264
2016-03-23,52.0,52.0,52.5,51.4,51.65,52.0,52.18,8143092,4.2492222935e+13,20413,1378496,0.1693
2016-03-28,52.0,52.0,52.35,49.8,49.9,50.1,50.96,10834386,5.520740882e+13,36858,2718265,0.2509
2016-03-29,50.1,50.15,50.5,49.2,49.35,49.45,49.74,10845503,5.3946786625e+13,42120,3226692,0.2975
2016-03-30,49.45,50.2,50.7,49.4,50.35,50.3,50.04,8295636,4.150903234e+13,43648,2629727,0.317
2016-03-31,50.3,50.4,50.6,49.6,50.0,50.0,50.06,11797422,5.9056915645e+13,44472,5037952,0.427
2016-04-01,50.0,49.9,51.15,49.7,50.25,50.3,50.52,9537724,4.818871608e+13,29970,3007078,0.3153
2016-04-04,50.3,50.6,51.7,50.25,51.3,51.3,51.11,13781103,7.043890909e+13,37083,3945806,0.2863
2016-04-05,51.3,51.15,51.2,49.1,49.15,49.4,49.97,11784800,5.8882957675e+13,41275,3714754,0.3152
2016-04-06,49.4,49.6,52.1,49.3,51.85,50.95,50.29,15161118,7.6250380835e+13,50393,3785367,0.2497
2016-04-07,50.95,52.4,52.5,49.75,50.1,50.2,51.23,15672422,8.028304178e+13,47075,3379533,0.2156
2016-04-08,50.2,49.1,50.6,48.65,50.4,50.4,49.86,10920893,5.4454136955e+13,38024,1444219,0.1322
2016-04-11,50.4,50.7,51.85,50.35,51.55,51.65,51.2,14520993,7.435427677e+13,41335,5605397,0.386
2016-04-12,51.65,51.75,52.0,51.0,51.4,51.4,51.5,7284350,3.751518136e+13,26208,1436686,0.1972
2016-04-13,51.4,51.9,53.9,51.5,52.95,53.0,52.83,15872481,8.3856001225e+13,65758,4067630,0.2563
2016-04-18,53.0,53.15,54.6,52.7,54.05,54.2,53.72,12361761,6.640134052e+13,41353,2739691,0.2216
2016-04-20,54.2,54.5,55.2,53.8,54.3,54.2,54.39,14081565,7.6594358815e+13,39667,6088307,0.4324
2016-04-21,54.2,54.65,55.1,53.55,53.8,54.05,54.31,13559632,7.363713013e+13,36194,4920040,0.3628
2016-04-22,54.05,53.7,57.85,53.4,57.1,57.1,56.57,33211379,1.8787589687e+14,83262,5190170,0.1563
2016-04-25,57.1,57.4,58.2,56.1,56.6,56.55,57.09,16638140,9.498020015e+13,44493,4487628,0.2697
2016-04-26,56.55,56.55,57.9,56.5,57.45,57.55,57.43,12857689,7.3839362925e+13,37331,3200797,0.2489
2016-04-27,57.55,57.85,59.65,57.7,59.35,59.4,58.71,23745532,1.39421539265e+14,56972,9083338,0.3825
2016-04-28,59.4,59.7,60.45,57.55,57.7,57.85,58.74,17836251,1.0477811586e+14,44437,5969563,0.3347
2016-04-29,57.85,57.85,58.0,54.75,56.05,56.2,56.26,12292327,6.9150634785e+13,37870,2378019,0.1935
2016-05-02,56.2,56.0,57.55,55.4,56.5,56.55,56.71,8905815,5.0509031855e+13,20775,1339846,0.1504
2016-05-03,56.55,57.0,58.15,56.35,57.5,57.45,57.31,11975998,6.8634404875e+13,34867,3474381,0.2901
2016-05-04,57.45,57.4,57.65,54.7,55.05,55.0,56.13,10305202,5.7843754045e+13,34189,3436711,0.3335
2016-05-05,55.0,55.05,55.5,53.45,54.05,54.05,54.36,8178160,4.4454431525e+13,33058,1562426,0.191
2016-05-06,54.05,53.9,54.55,53.1,54.15,54.1,54.0,6039653,3.261618301e+13,25936,740885,0.1227
2016-05-09,54.1,54.4,56.1,54.3,56.0,55.7,55.22,6849708,3.7820875805e+13,33260,1831227,0.2673
2016-05-10,55.7,55.9,56.4,55.2,55.55,55.6,55.77,5665641,3.159527867e+13,25559,1369669,0.2418
2016-05-11,55.6,54.65,57.3,53.7,54.25,54.3,55.39,19289322,1.0683804517e+14,58570,4876859,0.2528
2016-05-12,54.3,54.6,55.2,54.1,54.7,54.65,54.73,5770811,3.158107085e+13,25022,922588,0.1599
2016-05-13,54.65,53.95,54.2,51.2,51.75,51.7,52.54,15513297,8.15064439e+13,58765,3934764,0.2536
2016-05-16,51.7,52.1,52.2,50.05,51.0,51.0,50.9,9536386,4.8541747115e+13,39768,2323507,0.2436
2016-05-17,51.0,51.3,52.4,51.0,51.15,51.25,51.55,8126487,4.1888063775e+13,29257,1685932,0.2075
2016-05-18,51.25,50.9,51.6,50.7,51.1,51.15,51.1,6053356,3.0929622625e+13,35323,1554890,0.2569
2016-05-19,51.15,51.0,52.9,50.75,50.9,50.9,51.72,10837126,5.6049451295e+13,47847,1824181,0.1683
2016-05-20,50.9,51.0,51.25,49.95,50.05,50.05,50.46,10534188,5.316045676e+13,44188,3388873,0.3217
2016-05-23,50.05,50.55,50.75,49.5,49.6,49.65,50.05,6344703,3.1757428715e+13,24878,1474541,0.2324
2016-05-24,49.65,49.5,49.6,45.8,47.2,47.0,47.02,27575093,1.29661429705e+14,82489,9376144,0.34
2016-05-25,47.0,47.7,48.15,47.1,47.25,47.35,47.53,10671119,5.0718482345e+13,37884,3598101,0.3372
2016-05-26,47.35,47.5,47.9,47.1,47.6,47.5,47.52,9488627,4.509044316e+13,42121,3328077,0.3507
2016-05-27,47.5,47.7,50.4,47.65,49.1,48.95,49.25,20460757,1.00765012325e+14,77158,5434465,0.2656
2016-05-30,48.95,49.3,50.65,48.65,48.8,48.85,49.56,20882329,1.03492770075e+14,57216,7742784,0.3708
2016-05-31,48.85,49.55,49.7,46.35,47.35,46.95,47.04,124745083,5.86825319925e+14,113020,72837462,0.5839
2016-06-01,46.95,47.7,50.35,47.3,49.2,49.25,49.25,45109716,2.2217319883e+14,106672,8195632,0.1817
2016-06-02,49.25,49.45,51.1,48.45,50.75,50.75,50.4,33018634,1.6640342333e+14,75084,4985628,0.151
2016-06-03,50.75,51.0,51.25,48.35,48.8,48.9,49.51,24943167,1.23503312665e+14,58088,6456380,0.2588
2016-06-06,48.9,48.8,50.15,47.65,48.1,47.95,48.32,24493390,1.1834173155e+14,58152,7891981,0.3222
2016-06-07,47.95,48.4,48.8,47.6,48.15,48.3,48.24,24040392,1.1598169024e+14,65695,7252775,0.3017
2016-06-08,48.3,49.3,50.1,48.6,49.3,49.25,49.36,19449071,9.6001297695e+13,47548,4264299,0.2193
2016-06-09,49.25,49.45,49.6,48.3,48.8,48.8,49.01,12712526,6.229976622e+13,37528,3482667,0.274
2016-06-10,48.8,49.0,50.1,48.8,49.35,49.2,49.39,16798529,8.296661802e+13,41238,4139885,0.2464
2016-06-13,49.2,49.3,49.35,47.0,47.85,47.85,47.93,18783136,9.003320386e+13,43659,4939402,0.263
2016-06-14,47.85,48.1,48.6,47.6,47.65,47.8,48.02,12886688,6.1879251555e+13,43661,3538646,0.2746
2016-06-15,47.8,48.05,48.35,47.65,47.75,47.8,47.94,11271259,5.403047141e+13,26768,3252774,0.2886
2016-06-16,47.8,47.95,48.0,46.4,46.75,46.75,47.01,19201154,9.025684897e+13,48466,6352230,0.3308
2016-06-17,46.75,47.25,47.7,46.5,47.4,47.2,47.13,15618236,7.361012605e+13,36960,4260467,0.2728
2016-06-20,47.2,46.7,49.1,46.6,48.65,48.7,48.11,26033798,1.25252042295e+14,46981,7891502,0.3031
2016-06-21,48.7,48.7,49.8,48.25,48.4,48.45,48.94,26595753,1.30164533355e+14,46471,8207241,0.3086
2016-06-22,48.45,48.65,48.75,47.5,47.55,47.7,48.04,16665994,8.0056140315e+13,37243,3797793,0.2279
2016-06-23,47.7,48.2,50.45,48.1,49.5,49.7,49.26,41443968,2.0414918251e+14,78438,10635926,0.2566
2016-06-24,49.7,48.0,48.0,45.25,47.2,47.2,47.0,41444480,1.94773043915e+14,68525,12638011,0.3049
2016-06-27,47.2,47.6,48.5,47.5,47.7,47.65,47.91,18541100,8.882667073e+13,48754,4308135,0.2324
2016-06-28,47.65,48.2,48.9,47.9,48.2,48.3,48.43,16578025,8.028703796e+13,48753,4130981,0.2492
2016-06-29,48.3,48.5,49.2,48.5,48.6,48.6,48.78,15653449,7.635258501e+13,40784,3796273,0.2425
2016-06-30,48.6,49.05,51.6,48.9,51.05,50.95,50.66,54657963,2.769165366e+14,103304,16067743,0.294
