Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2014-12-26,483.95,483.0,487.55,478.95,485.4,485.15,482.7,2314336,1.11713896485e+14,31678,824612,0.3563
2014-12-29,485.15,485.15,498.0,485.15,495.5,495.05,494.98,2788674,1.38032869265e+14,76734,1376782,0.4937
2014-12-30,495.05,499.0,499.5,490.25,494.2,493.75,494.02,1683677,8.3177244345e+13,27473,704362,0.4183
2014-12-31,493.75,494.5,498.7,491.05,495.3,495.55,495.24,3183466,1.57656897945e+14,50748,1056667,0.3319
2015-01-01,495.55,494.5,499.45,492.25,498.55,498.45,496.76,934528,4.642335034e+13,12769,303443,0.3247
2015-01-02,498.45,497.25,517.4,497.25,513.5,511.8,510.18,4148596,2.11651466895e+14,60297,2098181,0.5058
2015-01-05,511.8,510.1,526.0,506.7,524.1,523.8,518.6,6686952,3.467849662e+14,89227,3696954,0.5529
2015-01-06,523.8,514.35,514.35,499.25,502.0,501.4,504.78,7894918,3.9851701907e+14,160548,4736934,0.6
2015-01-07,501.4,495.0,500.4,489.2,493.7,493.85,494.52,9134678,4.5172690791e+14,166649,5515549,0.6038
2015-01-08,493.85,504.0,514.8,501.0,510.0,512.0,507.92,5476843,2.78179159245e+14,118182,3026127,0.5525
2015-01-09,512.0,521.25,524.95,515.5,521.0,522.3,520.89,4010545,2.0890582228e+14,65449,1490902,0.3717
2015-01-12,522.3,518.5,524.7,511.25,520.95,522.3,518.46,2533395,1.3134637558e+14,46938,887960,0.3505
2015-01-13,522.3,520.35,525.7,515.25,518.85,519.45,520.21,4282874,2.22799671925e+14,108600,2340841,0.5466
2015-01-14,519.45,521.5,526.65,513.95,520.2,520.35,519.72,6006186,3.1215457099e+14,150795,3581116,0.5962
2015-01-15,520.35,528.3,536.0,523.75,529.05,532.95,530.82,6829305,3.6251522518e+14,103995,4508480,0.6602
2015-01-16,532.95,531.1,535.8,522.4,525.5,525.75,526.46,4205034,2.21379279635e+14,116101,2354307,0.5599
2015-01-19,525.75,526.5,539.6,523.15,536.95,538.5,533.54,4568341,2.4373702437e+14,80811,2643623,0.5787
2015-01-20,538.5,538.75,561.0,534.75,559.95,559.2,548.76,6075180,3.33384323105e+14,113370,3661470,0.6027
2015-01-21,559.2,556.85,558.45,546.0,550.45,551.5,551.8,6452158,3.56031082435e+14,96859,3634084,0.5632
2015-01-22,551.5,550.65,568.7,548.55,566.1,566.5,562.29,5946787,3.34382290555e+14,107930,2933534,0.4933
2015-01-23,566.5,575.0,591.15,574.0,586.1,588.45,582.5,7682336,4.47498469215e+14,92066,3741521,0.487
2015-01-27,588.45,596.05,607.7,596.05,606.0,604.55,601.15,7136967,4.29041144975e+14,196320,4358018,0.6106
2015-01-28,604.55,599.0,599.2,587.0,588.05,589.2,592.08,8209728,4.8607919559e+14,104919,5581451,0.6799
2015-01-29,589.2,586.0,600.7,580.6,597.0,598.6,594.14,5812166,3.45324801985e+14,85051,3459558,0.5952
2015-01-30,598.6,601.4,604.7,581.1,586.4,585.15,588.21,4136616,2.4331802174e+14,86101,2241651,0.5419
2015-02-02,585.15,587.8,595.9,580.85,592.25,592.5,587.98,4316925,2.53827051105e+14,88096,2469607,0.5721
2015-02-03,592.5,597.65,612.4,596.2,598.15,603.3,604.73,6035606,3.6499243535e+14,96822,2269020,0.3759
2015-02-04,603.3,606.65,606.65,588.2,592.0,591.4,594.17,3362648,1.99800125825e+14,47277,1537929,0.4574
2015-02-05,591.4,591.0,602.9,582.0,587.6,589.2,593.51,6774777,4.02090875615e+14,89368,2681732,0.3958
2015-02-06,589.2,567.05,572.0,552.2,559.95,559.6,559.06,12091509,6.75985351945e+14,138040,6038555,0.4994
2015-02-09,559.6,550.0,554.45,541.3,542.8,542.65,548.07,4579430,2.5098704702e+14,103468,2535079,0.5536
2015-02-10,542.65,544.0,568.0,543.35,563.7,564.1,556.33,5557625,3.09187696995e+14,152320,2311994,0.416
2015-02-11,564.1,567.0,571.4,553.35,560.15,558.9,558.41,4588336,2.56218962995e+14,48774,2850580,0.6213
2015-02-12,558.9,562.2,566.0,552.5,563.15,561.8,559.76,5430678,3.0399012189e+14,85995,3393208,0.6248
2015-02-13,561.8,562.7,567.2,555.0,565.2,565.55,561.8,3469320,1.9490495131e+14,52803,1788964,0.5157
2015-02-16,565.55,569.0,580.45,565.5,574.0,574.15,575.4,5732125,3.29826376955e+14,86836,3385742,0.5907
2015-02-18,574.15,572.7,587.0,560.65,583.1,584.3,578.82,5784461,3.34816856635e+14,82272,2781154,0.4808
2015-02-19,584.3,586.0,592.55,572.1,578.0,576.55,579.88,4271131,2.4767474913e+14,58383,1971281,0.4615
2015-02-20,576.55,579.5,585.0,572.25,580.0,579.9,579.54,3865784,2.24038848275e+14,55828,1672931,0.4328
2015-02-23,579.9,582.0,584.45,572.05,575.5,574.2,577.53,3008142,1.7372791319e+14,57776,1616233,0.5373
2015-02-24,574.2,577.0,578.0,559.95,566.0,564.4,565.35,4304190,2.4333530288e+14,112352,2595146,0.6029
2015-02-25,564.4,566.7,576.0,564.0,567.0,568.2,570.34,3050026,1.7395663336e+14,112897,1421812,0.4662
2015-02-26,568.2,570.1,572.05,557.35,562.4,560.65,564.14,3533029,1.9931247116e+14,110847,2132093,0.6035
2015-02-27,560.65,567.05,581.0,563.5,574.0,575.15,573.35,4310800,2.4715886255e+14,71172,2498817,0.5797
2015-02-28,575.15,576.85,598.95,563.8,597.5,593.35,581.82,4108469,2.39039174635e+14,52826,1240001,0.3018
2015-03-02,593.35,597.4,601.0,573.1,584.15,585.0,583.67,4899347,2.8596147845e+14,87452,1970829,0.4023
2015-03-03,585.0,582.5,582.5,572.0,573.0,574.1,574.72,3555077,2.0431907876e+14,61743,1904980,0.5358
2015-03-04,574.1,581.5,592.1,570.1,574.6,574.1,582.51,6176534,3.5978638098e+14,100471,3045438,0.4931
2015-03-05,574.1,576.0,577.8,567.7,570.6,570.7,570.93,3318912,1.89487619685e+14,54186,1643994,0.4953
2015-03-09,570.7,571.0,573.6,562.0,563.1,565.1,567.15,3528212,2.0010381871e+14,79654,1881814,0.5334
2015-03-10,565.1,567.9,572.7,558.7,561.0,560.2,565.6,3875591,2.19205084855e+14,95351,2334109,0.6023
2015-03-11,560.2,561.0,565.2,548.2,551.1,550.9,553.58,3151043,1.7443673456e+14,49654,1446518,0.4591
2015-03-12,550.9,554.9,566.95,554.3,564.95,563.9,563.09,3394342,1.9113324139e+14,52210,1824525,0.5375
2015-03-13,563.9,565.65,565.7,555.1,559.0,558.35,559.33,5325356,2.97862622465e+14,78654,3318718,0.6232
2015-03-16,558.35,559.05,565.7,554.25,558.1,556.9,558.76,2757396,1.5407156391e+14,55050,1569358,0.5691
2015-03-17,556.9,564.0,579.0,562.4,569.9,571.55,571.05,5338621,3.04862305585e+14,75991,2596984,0.4865
2015-03-18,571.55,570.35,571.0,556.5,560.65,560.2,562.65,4521120,2.54380894635e+14,93145,2749376,0.6081
2015-03-19,560.2,565.0,568.95,551.25,552.45,553.8,560.74,3260146,1.82810764695e+14,58113,1966729,0.6033
2015-03-20,553.8,548.95,550.65,541.0,549.0,547.6,546.22,5065418,2.7668216043e+14,118862,3013487,0.5949
2015-03-23,547.6,548.05,557.8,548.05,552.0,551.45,552.82,3120391,1.7250209592e+14,61905,1634524,0.5238
2015-03-24,551.45,551.8,552.5,528.4,531.8,532.25,541.55,4471090,2.4213138293e+14,81591,2468536,0.5521
2015-03-25,532.25,535.5,545.6,533.5,541.0,541.85,540.09,8533721,4.60900042635e+14,122890,5830385,0.6832
2015-03-26,541.85,530.9,539.0,520.8,526.8,524.25,530.06,6475129,3.43223333255e+14,87728,3750175,0.5792
2015-03-27,524.25,525.65,536.8,518.15,535.0,535.35,530.65,4671141,2.47875907895e+14,81888,2566513,0.5494
2015-03-30,535.35,536.85,541.05,531.35,540.2,540.0,536.09,3969941,2.12824327105e+14,82911,2347989,0.5914
2015-03-31,540.0,540.15,559.8,537.6,550.6,550.2,549.67,5352135,2.9418881639e+14,142278,2821000,0.5271
2015-04-01,550.2,549.1,566.4,548.0,566.1,564.9,557.3,4177702,2.3282413304e+14,95664,2451421,0.5868
2015-04-06,564.9,563.9,573.5,555.35,566.5,568.15,569.34,5728358,3.2613848963e+14,102382,3384350,0.5908
2015-04-07,568.15,569.05,570.7,554.05,561.0,560.35,560.6,3201751,1.79491167745e+14,61991,1682094,0.5254
2015-04-08,560.35,565.0,569.6,559.2,563.0,561.5,564.54,3774897,2.13106490785e+14,77756,2105004,0.5576
2015-04-09,561.5,562.8,564.85,552.25,560.0,559.9,557.8,3043135,1.6974640274e+14,54869,1388363,0.4562
2015-04-10,559.9,558.8,569.4,555.55,561.85,562.65,561.79,2808049,1.577538987e+14,46542,1150169,0.4096
2015-04-13,562.65,563.0,563.9,552.45,556.15,556.25,555.97,2889208,1.60630769e+14,87262,1502212,0.5199
2015-04-15,556.25,551.25,551.25,538.25,539.95,540.45,544.39,4118983,2.2423158833e+14,137919,2290131,0.556
2015-04-16,540.45,543.75,551.25,534.2,538.4,541.25,542.92,4027716,2.18673050965e+14,89074,1970791,0.4893
2015-04-17,541.25,541.5,544.8,534.15,534.15,535.35,539.53,2728290,1.47198611165e+14,73343,1380458,0.506
2015-04-20,535.35,543.15,543.15,521.05,536.1,533.2,529.93,5011252,2.6555983499e+14,136271,2602955,0.5194
2015-04-21,533.2,531.45,538.0,523.5,527.4,527.4,531.5,3243871,1.7241316734e+14,75200,1744855,0.5379
2015-04-22,527.4,529.0,529.7,510.65,525.25,523.5,520.98,4311384,2.24615765625e+14,109493,2257726,0.5237
2015-04-23,523.5,527.8,527.8,508.45,511.75,512.0,516.58,4961920,2.56321083065e+14,91064,2664723,0.537
2015-04-24,512.0,515.25,520.0,508.6,517.3,516.2,515.74,4302328,2.21886704675e+14,62545,2298324,0.5342
2015-04-27,516.2,521.0,523.0,513.05,517.5,516.85,519.04,3082875,1.6001297036e+14,65488,1481071,0.4804
2015-04-28,516.85,520.5,533.8,518.35,525.9,529.85,526.87,6417077,3.38094759945e+14,124545,3833500,0.5974
2015-04-29,529.85,526.75,528.0,516.8,521.55,520.9,520.99,3685760,1.92026110295e+14,56956,2103716,0.5708
2015-04-30,520.9,518.2,520.8,506.75,509.5,508.25,512.53,10009172,5.1299782492e+14,103715,5975537,0.597
2015-05-04,508.25,511.75,516.0,497.5,508.2,506.45,504.09,5849866,2.94888608825e+14,113398,3100471,0.53
2015-05-05,506.45,509.5,515.7,506.05,511.0,510.45,511.16,3398712,1.73729987735e+14,52528,1566873,0.461
2015-05-06,510.45,508.5,508.5,495.8,500.0,497.85,500.86,5925410,2.96779305675e+14,80658,3575825,0.6035
2015-05-07,497.85,493.5,503.0,482.6,491.05,488.1,494.16,5504557,2.72010877615e+14,70771,2931057,0.5325
2015-05-08,488.1,498.75,515.9,497.35,513.0,513.7,510.19,6229295,3.17814676095e+14,101709,3432059,0.551
2015-05-11,513.7,522.25,530.95,517.0,528.55,529.7,525.6,5520513,2.90155829825e+14,143697,3425687,0.6205
2015-05-12,529.7,525.7,525.7,511.15,514.1,513.55,515.48,4569616,2.35552721525e+14,81869,2773263,0.6069
2015-05-13,513.55,517.0,525.55,506.55,519.2,520.45,517.04,4442178,2.2967981065e+14,87580,2058405,0.4634
2015-05-14,520.45,519.0,519.0,510.1,516.45,516.6,513.9,3587736,1.84374738675e+14,91325,1799392,0.5015
2015-05-15,516.6,519.0,524.5,517.05,520.4,519.9,520.58,4038816,2.1025406208e+14,76488,2616501,0.6478
2015-05-18,519.9,517.25,524.4,510.3,520.0,520.7,516.03,4363711,2.2518137552e+14,74282,2509455,0.5751
2015-05-19,520.7,516.9,518.75,508.7,509.75,509.8,513.56,5500642,2.82491974325e+14,93307,3578617,0.6506
2015-05-20,509.8,511.0,513.85,503.55,506.0,505.25,507.55,6385674,3.24107745915e+14,96925,4293884,0.6724
2015-05-21,505.25,506.5,512.5,505.0,511.0,511.2,510.49,4708702,2.4037477653e+14,140823,3068481,0.6517
2015-05-22,511.2,511.75,516.95,510.2,514.5,514.65,514.49,4744826,2.44116272305e+14,127586,3318364,0.6994
2015-05-25,514.65,513.0,514.0,503.0,505.0,505.3,508.17,3080546,1.5654332417e+14,38872,1802933,0.5853
2015-05-26,505.3,505.0,506.0,493.55,499.0,497.6,497.7,7389680,3.6778779545e+14,113604,3668382,0.4964
2015-05-27,497.6,473.6,474.95,463.55,472.75,471.75,470.73,15936377,7.50167516815e+14,182427,8771140,0.5504
2015-05-28,471.75,473.85,487.45,472.25,482.55,484.35,482.0,11792862,5.6841079973e+14,153480,6212942,0.5268
2015-05-29,484.35,485.2,490.25,479.4,483.7,481.65,484.07,7892019,3.82026747255e+14,109689,5313102,0.6732
2015-06-01,481.65,482.9,482.9,471.0,473.0,472.05,474.36,4610219,2.1868962874e+14,88453,2959293,0.6419
2015-06-02,472.05,473.1,478.4,465.0,465.6,466.95,469.97,6237231,2.9313058447e+14,78916,3224002,0.5169
2015-06-03,466.95,467.0,468.75,434.7,458.5,456.85,451.02,9702740,4.37608476335e+14,137547,5514510,0.5683
2015-06-04,456.85,456.85,458.45,445.45,451.7,451.2,449.06,8001049,3.59296024e+14,101730,5413768,0.6766
2015-06-05,451.2,445.65,449.55,439.5,442.05,442.1,443.35,11195670,4.9636020574e+14,113173,7612351,0.6799
2015-06-08,442.1,435.3,438.0,429.05,435.1,435.6,433.21,7072020,3.06367557675e+14,87781,3875051,0.5479
2015-06-09,435.6,431.3,443.8,431.3,440.4,440.05,438.65,7741629,3.3958894119e+14,108554,5215404,0.6737
2015-06-10,440.05,439.9,449.4,436.0,445.9,446.6,445.39,9716102,4.3274886186e+14,138574,6545653,0.6737
2015-06-11,446.6,446.5,446.8,428.1,430.55,430.2,434.26,9668308,4.19858481565e+14,109335,6119015,0.6329
2015-06-12,430.2,426.55,429.5,417.25,422.95,421.8,422.06,10871836,4.58853952295e+14,110127,7093653,0.6525
2015-06-15,421.8,426.0,427.95,418.1,425.5,426.35,423.79,7287773,3.0884964646e+14,91235,4092898,0.5616
2015-06-16,426.35,427.05,435.8,421.25,433.0,432.8,426.89,6192559,2.64353047235e+14,62594,3772136,0.6091
2015-06-17,432.8,436.0,437.4,426.5,433.55,433.7,432.41,7034146,3.04166717695e+14,74938,4684030,0.6659
2015-06-18,433.7,434.9,447.5,431.4,443.5,445.45,442.67,8198142,3.62906542085e+14,164055,5003899,0.6104
2015-06-19,445.45,444.8,444.8,431.6,433.7,433.05,436.08,6891821,3.0053801797e+14,154121,4249206,0.6166
2015-06-22,433.05,435.0,444.0,435.0,439.25,440.5,440.99,5281379,2.3290175208e+14,82457,3127732,0.5922
2015-06-23,440.5,441.0,447.4,435.0,436.65,436.0,439.82,5762483,2.53444197345e+14,95300,3251775,0.5643
2015-06-24,436.0,438.7,438.7,428.1,430.0,430.6,433.59,7081258,3.07038618815e+14,112784,5036222,0.7112
2015-06-25,430.6,433.0,436.1,429.5,433.55,432.4,433.01,7745469,3.35383198445e+14,87972,5361762,0.6922
2015-06-26,432.4,435.0,438.8,431.2,437.0,437.6,435.34,5009173,2.1807130938e+14,77606,3025617,0.604
2015-06-29,437.6,428.8,432.5,418.15,430.0,428.25,426.44,7143044,3.04611117155e+14,81362,4988804,0.6984
2015-06-30,428.25,428.0,436.25,422.7,433.7,434.15,427.78,6387312,2.7323502011e+14,90025,4165949,0.6522
2015-07-01,434.15,436.75,447.4,431.4,446.0,444.5,440.43,6054910,2.66678876595e+14,75239,2967670,0.4901
2015-07-02,444.5,445.0,445.0,435.0,435.35,436.4,439.62,4641851,2.04065530225e+14,95054,2360514,0.5085
2015-07-03,436.4,436.0,436.0,430.45,433.55,433.15,433.08,3709457,1.60648268845e+14,58710,2265339,0.6107
2015-07-06,433.15,428.0,433.5,420.7,429.8,431.1,427.08,4600687,1.96487650145e+14,59799,2134593,0.464
2015-07-07,431.1,434.35,435.7,428.0,431.35,431.55,431.54,5667938,2.4459570189e+14,73760,2826426,0.4987
2015-07-08,431.55,424.0,424.0,400.0,404.3,404.95,408.4,15521757,6.33907604775e+14,254699,9401401,0.6057
2015-07-09,404.95,400.15,403.35,394.25,398.25,397.8,397.62,9351601,3.71836178015e+14,127925,5189543,0.5549
2015-07-10,397.8,400.25,405.8,398.05,401.15,401.9,401.5,13661389,5.4850726866e+14,154027,9702828,0.7102
2015-07-13,401.9,406.7,406.7,397.05,402.35,402.1,402.3,8047912,3.2376499478e+14,105800,4643499,0.577
2015-07-14,402.1,403.5,403.5,380.95,385.05,385.95,390.76,11333562,4.42875244315e+14,171725,5994020,0.5289
2015-07-15,385.95,387.0,395.0,382.6,394.1,394.3,390.22,15561638,6.07249996405e+14,140415,10374692,0.6667
2015-07-16,394.3,394.9,398.65,392.45,394.5,395.25,395.32,5199913,2.05562427835e+14,95705,2943796,0.5661
2015-07-17,395.25,395.95,403.25,390.4,397.0,398.05,396.6,6590110,2.61364612705e+14,110324,3189874,0.484
2015-07-20,398.05,399.0,401.9,389.3,390.55,390.75,393.38,5777196,2.27262982815e+14,102991,3432670,0.5942
2015-07-21,390.75,391.8,393.3,386.1,389.1,389.1,389.85,6461958,2.5191732411e+14,63661,4202255,0.6503
2015-07-22,389.1,388.0,392.8,385.95,389.0,389.55,389.96,5955109,2.32224861965e+14,80913,3647336,0.6125
2015-07-23,389.55,388.75,403.4,385.0,402.5,401.35,395.58,9510349,3.76210301925e+14,121015,3534589,0.3717
2015-07-24,401.35,397.55,399.35,389.0,389.65,390.25,394.4,7059848,2.7844060128e+14,88833,3677729,0.5209
2015-07-27,390.25,384.25,385.25,373.0,377.25,377.45,378.2,8450904,3.1961621849e+14,113307,4449064,0.5265
2015-07-28,377.45,373.0,374.9,366.1,370.0,370.1,369.6,10975840,4.0566426469e+14,122703,7288753,0.6641
2015-07-29,370.1,373.9,379.95,372.7,379.0,376.45,375.43,9532212,3.5786482759e+14,86033,7164626,0.7516
2015-07-30,376.45,381.65,382.5,376.0,379.0,377.45,378.71,6562559,2.48533461595e+14,71589,4209895,0.6415
2015-07-31,377.45,380.8,390.5,380.05,384.0,383.85,384.71,6947628,2.6728512176e+14,85495,4207491,0.6056
2015-08-03,383.85,386.35,394.4,382.0,387.55,388.2,390.27,6647982,2.5945001127e+14,82764,4034617,0.6069
2015-08-04,388.2,385.9,387.0,378.0,381.15,380.75,381.85,5621275,2.1464569108e+14,90701,3425007,0.6093
2015-08-05,380.75,378.75,388.5,375.1,376.0,376.4,381.57,8298929,3.16666380825e+14,89891,4358762,0.5252
2015-08-06,376.4,376.5,384.7,373.2,382.6,383.1,379.56,7976356,3.02753183635e+14,106410,3797992,0.4762
2015-08-07,383.1,382.4,396.0,382.4,392.75,393.4,390.03,10706804,4.17596259355e+14,168792,4709971,0.4399
2015-08-10,393.4,384.0,395.3,382.1,383.0,385.7,389.21,14494111,5.641218378e+14,154534,7078807,0.4884
2015-08-11,385.7,387.1,388.0,367.55,367.85,369.15,375.25,9984809,3.74674990015e+14,127909,6097255,0.6107
2015-08-12,369.15,365.0,365.85,353.55,356.4,355.2,357.65,11107801,3.97265813145e+14,124365,7308372,0.6579
2015-08-13,355.2,356.9,360.95,348.0,350.6,349.4,353.15,11147702,3.93684635255e+14,94787,7132713,0.6398
2015-08-14,349.4,351.45,359.75,345.1,355.05,355.25,352.6,6400810,2.2569352374e+14,84492,2681008,0.4189
2015-08-17,355.25,354.4,362.3,345.25,356.0,356.1,354.96,5812093,2.06305297095e+14,91436,2563282,0.441
2015-08-18,356.1,355.85,358.35,347.7,348.55,348.6,351.97,5623977,1.97949645265e+14,78906,3082336,0.5481
2015-08-19,348.6,348.7,354.9,344.0,352.0,351.25,351.29,6435894,2.26088657415e+14,71927,3411842,0.5301
2015-08-20,351.25,348.0,349.7,341.0,343.0,342.2,343.95,7789676,2.6792662124e+14,102937,5086572,0.653
2015-08-21,342.2,339.4,339.4,327.75,332.9,332.4,331.09,8793065,2.9113248573e+14,118995,5571467,0.6336
2015-08-24,332.4,317.0,317.0,301.6,303.95,308.25,311.92,14753473,4.60192203325e+14,145655,8920403,0.6046
2015-08-25,308.25,308.0,331.35,305.8,329.5,328.85,318.61,13398318,4.2687943804e+14,140973,7619516,0.5687
2015-08-26,328.85,322.0,341.4,318.25,331.4,335.1,332.64,13781660,4.5842883384e+14,165108,8002166,0.5806
2015-08-27,335.1,338.4,342.55,327.25,338.15,334.05,335.05,17224851,5.7711950528e+14,227376,9138707,0.5306
2015-08-28,334.05,342.0,342.0,335.25,340.6,340.05,338.28,7123909,2.40990267685e+14,84220,3565476,0.5005
2015-08-31,340.05,340.0,348.75,332.45,340.4,340.15,340.01,7244287,2.4631026125e+14,102015,3696504,0.5103
2015-09-01,340.15,334.95,339.35,325.1,328.0,329.9,333.43,8606005,2.86946313085e+14,98491,4602652,0.5348
2015-09-02,329.9,328.85,332.5,321.45,324.0,324.45,325.6,8097313,2.636461439e+14,96861,4626633,0.5714
2015-09-03,324.45,326.2,339.8,326.2,331.7,333.55,334.54,8138855,2.7227781267e+14,92934,4268590,0.5245
2015-09-04,333.55,330.0,330.8,316.0,323.8,322.9,321.33,6592654,2.118450375e+14,112879,3434839,0.521
2015-09-07,322.9,327.8,333.0,320.0,324.0,322.85,326.39,5357928,1.74875991015e+14,57871,1935245,0.3612
2015-09-08,322.85,326.0,333.25,316.3,331.2,330.9,326.34,6729868,2.1961931041e+14,108028,2636686,0.3918
2015-09-09,330.9,335.35,350.7,333.6,345.0,344.9,342.44,8833492,3.02492051945e+14,121953,3668050,0.4152
2015-09-10,344.9,340.05,356.45,331.0,355.0,354.1,347.93,9872906,3.4350683155e+14,128538,3453410,0.3498
2015-09-11,354.1,354.9,358.9,342.25,343.6,344.6,350.08,8569963,3.00017249545e+14,117276,3039860,0.3547
2015-09-14,344.6,348.9,350.9,342.25,345.95,346.8,347.6,5480940,1.905158897e+14,67027,2742508,0.5004
2015-09-15,346.8,345.95,345.95,333.05,334.35,334.1,337.9,5802405,1.9606240364e+14,74753,2806033,0.4836
2015-09-16,334.1,337.7,340.4,332.5,337.3,338.05,337.41,5708786,1.92622309075e+14,66243,2303793,0.4036
2015-09-18,338.05,329.2,333.8,326.85,332.35,330.25,330.35,14893326,4.91996173385e+14,133412,7331785,0.4923
2015-09-21,330.25,326.85,334.9,325.65,331.65,331.7,331.86,5172386,1.71650173785e+14,77445,2618703,0.5063
2015-09-22,331.7,332.0,333.6,314.0,315.0,315.8,323.55,7122834,2.30461075675e+14,92657,3485865,0.4894
2015-09-23,315.8,311.0,312.55,306.25,310.2,310.3,310.12,8954516,2.7769751268e+14,137050,4639183,0.5181
2015-09-24,310.3,309.7,312.0,301.6,302.45,303.4,305.45,13799813,4.21511758855e+14,125506,9746249,0.7063
2015-09-28,303.4,304.4,304.4,283.5,284.65,285.0,291.97,13577316,3.9641057595e+14,166699,6592274,0.4855
2015-09-29,285.0,281.2,294.8,279.1,288.05,288.75,285.84,12304403,3.51709496835e+14,167211,4207831,0.342
2015-09-30,288.75,289.25,299.75,288.1,298.0,298.6,295.81,12926187,3.8237312793e+14,150933,6129428,0.4742
2015-10-01,298.6,301.45,301.5,291.5,296.3,297.75,295.81,7501080,2.21888910295e+14,121550,3210174,0.428
2015-10-05,297.75,302.5,322.1,302.5,315.0,315.15,315.82,14527820,4.58814303315e+14,197253,7022454,0.4834
2015-10-06,315.15,320.55,334.7,319.55,333.25,333.7,328.76,18806867,6.18303748625e+14,185755,9243081,0.4915
2015-10-07,333.7,333.9,345.0,329.0,342.8,341.35,340.27,17802539,6.05765316285e+14,178106,8188136,0.4599
2015-10-08,341.35,343.8,347.3,341.55,343.7,343.25,343.86,12085332,4.1557189282e+14,149936,5091652,0.4213
2015-10-09,343.25,346.2,359.2,341.1,358.25,356.45,350.37,11635790,4.0768656942e+14,134386,3626728,0.3117
2015-10-12,356.45,356.5,367.0,356.4,363.85,362.35,363.06,10509775,3.8156484961e+14,108852,4448227,0.4232
2015-10-13,362.35,360.0,365.25,355.05,361.5,361.1,359.86,9969583,3.58767869035e+14,100872,4023258,0.4036
2015-10-14,361.1,358.75,360.25,351.1,353.55,352.3,354.94,7009418,2.48792824225e+14,83779,3313845,0.4728
2015-10-15,352.3,355.3,383.75,355.3,380.0,381.3,374.29,19487376,7.2939491534e+14,197463,7456097,0.3826
2015-10-16,381.3,388.6,390.95,380.65,386.75,386.2,386.0,16497652,6.36804496985e+14,151307,6518409,0.3951
2015-10-19,386.2,384.0,384.0,376.25,378.85,378.7,379.37,7455714,2.8284390657e+14,87246,2712377,0.3638
2015-10-20,378.7,379.0,395.75,377.4,382.25,383.15,388.06,15426131,5.98631445955e+14,133400,5818619,0.3772
2015-10-21,383.15,379.95,386.4,378.55,380.9,381.45,382.7,8720671,3.3374320247e+14,78688,3308046,0.3793
2015-10-23,381.45,383.9,388.8,382.0,382.6,383.0,384.83,6744440,2.59546367295e+14,66641,2593881,0.3846
2015-10-26,383.0,386.45,389.9,383.25,384.05,384.6,385.88,5064657,1.9543467934e+14,86651,2287166,0.4516
2015-10-27,384.6,383.0,386.95,382.2,383.6,383.35,384.64,4423221,1.7013388059e+14,48050,1936397,0.4378
2015-10-28,383.35,382.8,390.75,382.2,387.0,386.3,385.79,8018683,3.0934908775e+14,66362,3217054,0.4012
2015-10-29,386.3,388.95,396.8,384.25,388.4,391.2,391.76,15381516,6.025849686e+14,122945,8074016,0.5249
2015-10-30,391.2,389.75,390.8,383.5,384.8,384.95,386.86,6651831,2.5732971606e+14,63761,2584556,0.3885
2015-11-02,384.95,386.1,392.05,384.4,388.5,387.95,389.37,7511675,2.92483493885e+14,67183,3030603,0.4035
2015-11-03,387.95,391.25,391.25,380.8,382.3,382.05,385.08,5887746,2.26722611245e+14,102547,2569915,0.4365
2015-11-04,382.05,390.05,407.25,390.05,406.6,404.85,403.13,13985828,5.63816355885e+14,186069,5251497,0.3755
2015-11-05,404.85,403.6,412.8,401.45,404.0,404.0,406.92,12912937,5.254484996e+14,116398,6347889,0.4916
2015-11-06,404.0,399.9,404.4,392.5,394.15,396.15,398.31,11016134,4.38788995095e+14,214285,5364542,0.487
2015-11-09,396.15,374.0,413.5,373.05,412.0,411.75,402.34,22128119,8.90301458005e+14,238949,8808945,0.3981
2015-11-10,411.75,408.0,417.4,402.7,405.5,407.45,412.22,12654616,5.216456607e+14,141129,5605123,0.4429
2015-11-11,407.45,408.75,414.0,408.05,411.25,411.3,411.48,1164924,4.7933827825e+13,14197,292864,0.2514
2015-11-13,411.3,411.35,417.5,401.8,403.65,403.95,407.25,11007237,4.4826582e+14,115758,5354113,0.4864
2015-11-16,403.95,401.0,404.85,394.2,399.75,400.25,399.33,7673487,3.06424543375e+14,98741,3674597,0.4789
2015-11-17,400.25,403.0,410.7,398.55,408.0,407.5,405.61,6063987,2.45961983045e+14,67726,2377907,0.3921
2015-11-18,407.5,407.95,413.5,403.25,406.3,406.25,409.05,6960097,2.84702589535e+14,80558,3320128,0.477
2015-11-19,406.25,409.9,409.9,403.5,407.3,406.95,407.09,5645524,2.29825465595e+14,59726,2638602,0.4674
2015-11-20,406.95,408.5,410.7,401.35,404.25,402.85,406.04,5420173,2.2008010136e+14,77221,2531889,0.4671
2015-11-23,402.85,400.35,404.4,396.5,402.5,402.1,400.89,4658448,1.86751945745e+14,79143,1785183,0.3832
2015-11-24,402.1,399.1,406.5,397.05,401.9,400.95,401.13,5624579,2.2562034843e+14,63248,2262333,0.4022
2015-11-26,400.95,404.75,426.45,404.0,422.0,424.4,417.36,15070353,6.28981229915e+14,158456,6829616,0.4532
2015-11-27,424.4,425.55,431.9,416.45,418.0,417.65,424.73,9720127,4.12841924865e+14,135398,3904938,0.4017
