Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,mama,fama,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDLBELTHOLD,CDLCLOSINGMARUBOZU,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLINNECK,CDLINVERTEDHAMMER,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMORNINGSTAR,CDLRICKSHAWMAN,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLXSIDEGAP3METHODS,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,ATR,NATR,TRANGE,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd_x,macdsignal_x,macdhist_x,macd_y,macdsignal_y,macdhist_y,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,slowk,slowd,fastk_x,fastd_x,fastk_y,fastd_y,TRIX,ULTOSC,WILLR
1456770600.0,51.75,51.75,54.35,50.95,54.15,53.8,52.74,11890740,6.270695372e+13,30223,2971633,0.2499,55.1150490189,53.33,51.5449509811,49.7897909732,58.0147134513,61.0722918275,53.0805674108,57.07,51.8169107766,54.9174055754,51.975,51.75,49.4712846179,49.4712846179,57.07,52.8340147157,47.7489803141,55.7214583333,54.0346236559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147322872.215,3222149.7019,184767160.0,35.1342742001,29.0918972119,3.1562775679,7.1785558005,0.486211806403,0.961702556528,1.0,3.3920857275,6.30499205855,3.4,54.0016771562,55.7616297436,-3.50064102564,35.7142857143,0.0,-35.7142857143,0.602941176471,62.6819311324,-17.8114772081,38.0220333241,-3.69730558776,-4.78411414878,1.08680856101,-3.50064102564,-5.54444444444,2.0438034188,-3.54564195579,-4.57678603477,1.03114407898,60.6855719885,27.3829430192,13.0039406269,4.3,12.2961464127,5.83934158498,-6.33115377481,8.68686868687,0.0868686868687,1.08686868687,108.686868687,41.094261396,52.227032227,60.8171349348,68.5714285714,52.227032227,100.0,68.6513414536,-0.585434558212,50.9771021962,-28.4210526316
1456857000.0,53.8,54.85,55.65,54.1,54.65,54.65,54.87,12546247,6.8836850895e+13,27280,3500640,0.279,55.6743643089,53.61,51.5456356911,49.9002796095,57.7976351641,59.7946167134,53.239184685,56.45,51.9585652378,54.8434345669,52.075,51.325,49.9495818485,49.9495818485,56.45,53.2554108989,48.2975677278,55.0866666667,53.8784946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150965331.021,2710223.09174,197313407.0,34.2140331832,32.0039559492,4.23509411632,2.53979590096,0.529977815891,0.97438559406,1.0,3.28193674697,6.00537373644,1.85,52.1784575498,55.4566706332,-2.83557692308,28.5714285714,0.0,-28.5714285714,-0.129032258065,139.953542393,-12.708898011,28.4766026656,-3.30373069194,-4.48803745741,1.18430676547,-2.83557692308,-5.0188034188,2.18322649573,-3.17107624218,-4.29564407625,1.12456783407,65.8677442091,26.2804049125,12.075087725,4.85,14.6303980932,6.72224575748,-5.16751945048,9.73895582329,0.0973895582329,1.09738955823,109.738955823,43.6455509945,59.9155380807,56.4300791518,81.6513761468,59.9155380807,100.0,74.4361946844,-0.599407473715,52.6968110322,-11.5606936416
1456943400.0,54.65,54.95,55.4,53.75,55.15,55.0,54.75,12685900,6.9456906925e+13,31167,2991723,0.2358,55.9991226382,53.72,51.4408773618,50.0604459203,57.6171425728,58.5683508828,53.3654279182,56.0033333333,52.1106369759,54.7751146272,52.25,51.325,50.5196236636,50.5196236636,56.0033333333,53.7405469511,48.8798157135,54.5345833333,53.7849462366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144430170.415,4333783.93572,209999307.0,33.2223687184,35.3610383821,4.54335989995,-1.91162695106,0.578726744611,0.985882404944,1.0,3.16536983647,5.75521788449,1.65,50.5858957947,55.0205789599,-2.06955128205,21.4285714286,92.8571428571,71.4285714286,0.030303030303,113.219452139,-10.5850071079,29.8825929793,-2.92980471154,-4.17639090824,1.2465861967,-2.06955128205,-4.47425213675,2.4047008547,-2.81464934212,-3.99944512943,1.1847957873,68.0010436827,26.09169602,11.5625814589,4.7,14.085660193,6.24208534623,-3.79279152276,9.34393638171,0.0934393638171,1.09343936382,109.343936382,44.7074964461,79.4320664045,63.8582122374,88.0733944954,79.4320664045,100.0,100.0,-0.610822272,53.3092112613,-7.51445086705
1457029800.0,55.0,54.9,56.6,53.5,55.3,55.35,55.21,20053891,1.1071187193e+14,47300,4267439,0.2128,56.6848009632,54.11,51.5351990368,50.2648768087,57.4708753101,57.4273312643,53.477553129,55.64,52.2726051271,54.7125518897,52.425,51.8,51.0326612973,51.0326612973,55.64,54.2508769859,49.4884887566,54.0691666667,53.7427956989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140548772.157,5838977.91439,230053198.0,32.0866384032,40.7395426882,3.32701079441,-7.86232766362,0.652621474981,0.997236642614,1.0,3.16070056243,5.71038945336,3.1,48.4792841653,54.4120682259,-1.34551282051,14.2857142857,100.0,85.7142857143,0.145161290323,108.114502011,-8.38547766155,21.0933329829,-2.57553444528,-3.85621961565,1.28068517036,-1.34551282051,-3.92702991453,2.58151709402,-2.47649388686,-3.69485488091,1.21836099406,68.1681266105,24.263795255,10.7366827833,4.95,15.8107400763,6.99622210721,-2.4777486602,9.82142857143,0.0982142857143,1.09821428571,109.821428571,45.8072611692,83.3978402141,74.2484815664,80.46875,83.3978402141,100.0,100.0,-0.619737239537,54.6314394138,-13.0208333333
1457375400.0,55.35,55.3,55.85,53.7,54.45,54.55,54.97,9861710,5.4211884695e+13,29674,1927014,0.1954,55.7065326816,54.67,53.6334673184,50.3650504506,57.2824317417,56.4698964353,53.5465898775,55.2383333333,52.3864748707,54.6543999642,52.575,51.8,51.7007419416,51.7007419416,55.2383333333,54.6193020388,49.9087486954,53.6802083333,53.6724731183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142612850.994,5267170.55616,220191488.0,30.8361022478,47.9042694232,0.0533984315868,-6.01728960018,0.742025796085,0.998715584454,1.0,3.08850766512,5.6617922367,2.15,46.5231447951,53.9169452995,-0.699038461538,7.14285714286,92.8571428571,85.7142857143,-0.348837209302,78.9612497464,-12.6615555657,21.0933329829,-2.3324391148,-3.55146351548,1.21902440068,-0.699038461538,-3.34736467236,2.64832621083,-2.24275860392,-3.40443562551,1.16167702159,70.723510948,23.0573142927,9.96977687022,3.75,15.0245746515,6.4964919567,-1.29423912269,7.38188976378,0.0738188976378,1.07381889764,107.381889764,43.6692222171,77.4196528849,80.0831865012,63.7168141593,77.4196528849,54.6352842151,84.8784280717,-0.626654090358,54.7063743437,-21.3541666667
1457461800.0,54.55,54.55,55.3,54.05,55.1,55.05,54.95,15123754,8.31010878e+13,30692,4600018,0.3042,55.4982732918,54.92,54.3417267082,50.5325695256,57.1384038874,55.6450898705,53.6273561452,54.8883333333,53.7182374354,54.420359332,52.825,52.625,52.2886529086,52.2886529086,54.8883333333,54.8878712174,50.3971537206,53.3764583333,53.6603225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133538598.594,7441677.8045,235315242.0,29.6141020008,57.1858106715,-0.0952180523268,2.00971964595,0.840432423411,0.977468199005,0.0,2.95718568904,5.37181778208,1.25,44.7067296657,53.1484924199,-0.0942307692308,0.0,85.7142857143,85.7142857143,0.4,76.5089722675,-9.23002385576,21.0933329829,-2.07551326766,-3.25627346591,1.18076019825,-0.0942307692308,-2.7410968661,2.64686609687,-1.99625320343,-3.1227991411,1.12654593767,77.3667986921,22.3611494277,9.25764995092,2.7,14.5709406831,6.03245681693,-0.17516891288,5.15759312321,0.0515759312321,1.05157593123,105.157593123,45.3849880721,64.7285213864,75.1820048285,50.0,64.7285213864,80.4657857449,78.36702332,-0.631517302321,56.9834694424,-19.4968553459
1457548200.0,55.05,55.6,55.6,53.3,53.75,53.8,54.3,9754011,5.2965338315e+13,28581,2068217,0.212,55.8288883167,54.75,53.6711116833,50.5418861374,56.9230229914,54.952774854,53.6354327393,54.5816666667,53.7591187177,54.2550491784,52.875,53.025,52.8060145596,52.8060145596,54.5816666667,54.9268234045,50.6254077304,53.15625,53.5901075269,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139051735.247,5900552.94363,225561231.0,28.5573591477,69.2138776263,1.71056882645,2.88019461297,0.934911659528,0.912020801849,0.0,2.91024385411,5.40937519351,2.3,43.3028491643,52.5763243768,0.378846153846,0.0,78.5714285714,78.5714285714,-0.782608695652,42.7414330218,-16.109417708,25.0524026468,-1.95028061515,-2.99507489576,1.04479428061,0.378846153846,-2.13112535613,2.50997150997,-1.87373048374,-2.87298540963,0.999254925881,72.2995457877,22.9396320345,9.34638924014,0.55,13.7483988213,5.6015670443,0.707183113759,1.03286384977,0.0103286384977,1.0103286385,101.03286385,41.945291146,42.9561097703,61.7014280139,15.1515151515,42.9561097703,0.0,45.0336899867,-0.634965025636,55.0715937791,-39.1608391608
1457634600.0,53.8,53.5,54.4,52.3,52.85,52.9,53.28,7355000,3.918481015e+13,26724,1502875,0.2043,56.1038094599,54.33,52.5561905401,50.4512177981,56.663473121,54.3393574342,53.6008315706,54.2733333333,53.7161627818,54.2415770185,53.075,53.4,56.6,-56.6,54.2733333333,54.6908897057,50.6873368497,53.001875,53.4816129032,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142203878.104,3730724.32386,218206231.0,27.7791848595,84.6541509023,2.20560474043,1.07228106785,0.995650462807,0.769910461973,0.0,2.8523692931,5.39200244442,2.1,42.3590114078,52.1088986699,0.561217948718,0.0,71.4285714286,71.4285714286,-0.285714285714,-26.5607264472,-20.76569044,30.0891205733,-1.90173331629,-2.77640657987,0.874673263581,0.561217948718,-1.53906695157,2.10028490028,-1.82381752745,-2.66315183319,0.839334305738,68.288726279,24.2374697116,9.6787900087,-1.55,13.0253999347,5.20145511256,1.05028911442,-2.84664830119,-0.0284664830119,0.971533516988,97.1533516988,39.61715478,26.3683345079,44.6843218882,13.9534883721,26.3683345079,0.0,26.8219285816,-0.637412937453,48.7989853227,-57.8125
1457893800.0,52.9,53.0,53.3,51.3,51.85,51.9,52.0,7748217,4.0291333175e+13,33938,1614729,0.2084,55.9057449106,53.64,51.3742550894,50.2571939225,56.3561522745,53.8328323755,53.5117279904,53.9316666667,53.6253546427,54.2261714591,53.55,53.4,56.514,-56.514,53.9316666667,54.1863363926,50.5840669758,52.903125,53.3284946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145303164.904,1517773.69541,210458014.0,27.2843633598,105.907075125,2.45254497151,-1.71938631037,0.961707472575,0.48622747963,1.0,2.79148577216,5.37858530282,2.0,41.8196028086,51.431032745,0.567948717949,35.7142857143,64.2857142857,28.5714285714,-0.55,-105.95972051,-25.7003174717,34.8072910185,-1.9217975885,-2.60548478159,0.683687193094,0.567948717949,-1.00405982906,1.57200854701,-1.83905551839,-2.49833257023,0.659277051844,64.5716262191,25.5558935798,9.98744786522,-1.5,12.3588117551,4.82992260452,1.06526234791,-2.80898876404,-0.0280898876404,0.97191011236,97.191011236,37.1498412641,14.0972722368,27.8072388383,13.1868131868,14.0972722368,0.0,3.31586610021e-14,-0.63925931755,47.4976171068,-73.4375
1457980200.0,51.9,51.9,52.7,51.5,51.85,51.95,52.06,6916893,3.6007636385e+13,28949,1423306,0.2058,55.5020999139,53.12,50.7379000861,50.1004791929,56.0718843858,53.5038282248,53.4426819374,53.64,53.5415869106,54.2090568454,53.55,53.4,56.30544,-56.30544,53.64,53.5781120391,50.5255875851,52.858125,53.2006451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147032388.154,-75711.1135308,217374907.0,26.9696067151,121.968623008,1.15638762084,-4.4994761689,0.848338169625,0.225484616633,1.0,2.67780821701,5.15458752071,1.2,41.318723395,50.4185848708,0.578846153846,28.5714285714,57.1428571429,28.5714285714,0.0416666666667,-113.793103448,-25.2801928287,34.8072910185,-1.91162802868,-2.46671343101,0.555085402328,0.578846153846,-0.550783475783,1.12962962963,-1.82659701417,-2.36398545902,0.537388444845,58.1019004496,24.7378719045,9.27405873199,0.2,11.9632170612,4.48492813277,1.09018471568,0.386473429952,0.00386473429952,1.0038647343,100.38647343,37.3599035856,14.0855268762,18.183711207,15.1162790698,14.0855268762,2.55080238899,0.850267462995,-0.640436752069,44.7474992557,-72.65625
1458066600.0,51.95,52.25,52.6,49.1,50.6,50.6,50.62,12408379,6.2805439425e+13,42642,2205049,0.1777,54.376252548,52.23,50.083747452,49.8024573361,55.7188595867,53.2327314815,53.3132280549,53.34,53.394507565,54.1886931134,52.975,52.85,56.1052224,-56.1052224,53.34,52.8431364927,50.2515937459,52.8470833333,53.004516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148805013.725,-1284725.66141,204966528.0,26.7479524333,142.127186053,0.0254597166356,-4.32751057441,0.613910721501,-0.124072310561,1.0,2.73653620151,5.40817431128,3.5,41.5900301591,49.6317783628,0.585897435897,100.0,50.0,-50.0,-0.471428571429,-160.16187938,-31.8984998234,45.1170180926,-1.98956779773,-2.37128430435,0.381716506623,0.585897435897,-0.17061965812,0.756517094017,-1.89750229883,-2.27068882698,0.373186528152,49.160944121,28.7423463056,11.0116259654,-3.2,10.8703010371,4.16457612329,1.1084834152,-5.94795539033,-0.0594795539033,0.940520446097,94.0520446097,34.0507500883,17.1266717778,15.1031569636,23.0769230769,17.1266717778,0.0,0.850267462995,-0.641443496236,42.5173368991,-80.0
1458153000.0,50.6,51.1,51.5,50.5,51.15,50.8,51.02,9938477,5.0702598455e+13,35897,2708803,0.2726,53.3123792676,51.63,49.9476207324,49.5699430688,55.4015138069,53.0037037037,53.2437859569,53.1516666667,52.0972537825,53.6658332807,52.975,52.85,55.684909056,-55.684909056,53.1516666667,52.1278193113,50.0694614477,52.8560416667,52.8406451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152780404.525,-2927426.35269,214905005.0,26.5691301099,167.636824513,-0.938291957425,-4.7884042184,0.214107566806,-0.539312125423,1.0,2.6124979014,5.14271240433,1.0,41.8419578687,49.0237063361,0.777884615385,92.8571428571,42.8571428571,-50.0,-0.3,-122.552664188,-30.0605332584,45.1170180926,-2.0120041661,-2.2994282767,0.287424110604,0.777884615385,0.145762108262,0.632122507122,-1.91690467803,-2.19993199719,0.283027319164,43.7801271441,27.9564988854,10.2250812536,-3.85,10.5730950283,3.86710640019,1.47930076068,-7.04483074108,-0.0704483074108,0.929551692589,92.9551692589,34.9697333708,23.4228912816,18.2116966452,32.0754716981,23.4228912816,16.5094586796,6.35342035621,-0.642090729019,41.3679636369,-77.3333333333
1458239400.0,50.8,51.85,52.4,51.1,52.05,52.05,51.81,9518683,4.9314852565e+13,31507,2211775,0.2324,52.7112393856,51.46,50.2087606144,49.5276701541,55.1852871097,52.7311111111,53.2271805778,53.0533333333,52.0948910934,53.626559726,52.975,52.85,55.2898145126,-55.2898145126,53.0533333333,51.6738448976,50.1576924986,52.8683333333,52.7695698925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148387166.217,-1935462.05098,224423688.0,26.3858670079,214.572345057,-2.36152342589,-4.10144312694,-0.567446375844,-0.983484225103,1.0,2.54017662273,4.88026248363,1.6,41.4088511238,48.3198658259,0.791666666667,85.7142857143,35.7142857143,-50.0,0.153846153846,-64.9029982363,-18.9080000269,35.778463441,-1.90693859527,-2.22093034042,0.313991745151,0.791666666667,0.383226495726,0.40844017094,-1.81684462104,-2.12331452196,0.306469900918,50.1593188662,26.6987011341,9.49471830692,-2.95,12.6281559498,4.49088451447,1.51009378477,-5.36363636364,-0.0536363636364,0.946363636364,94.6363636364,40.5459999865,41.7968300044,27.4487976879,70.2380952381,41.7968300044,100.0,38.8364862265,-0.641805076651,42.811309688,-60.6666666667
1458498600.0,52.05,52.2,52.6,51.65,52.15,52.15,52.21,5949137,3.1059430385e+13,24127,1596922,0.2684,52.8447658971,51.51,50.1752341029,49.5136616193,54.9894621349,52.5530270655,53.195167378,52.87,52.0976465387,53.5883368963,52.975,52.85,54.9184256419,-54.9184256419,52.87,51.4832503892,50.2731237081,52.8777083333,52.7112903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148074053.744,-1254080.68129,230372825.0,26.1897489478,234.740270768,-3.12081997431,-1.53130519052,-0.81654354002,-0.985584801602,1.0,2.42659257825,4.65310177996,0.95,40.8595852096,47.4306311829,0.585256410256,78.5714285714,28.5714285714,-50.0,-0.0526315789474,-52.380952381,-18.0359987016,33.7191283239,-1.7949135629,-2.13572698491,0.340813422014,0.585256410256,0.525925925926,0.0593304843305,-1.71023289925,-2.04069819742,0.330465298166,56.2557839228,25.9520996678,8.81652414214,-3.2,12.8637376669,4.37010704915,1.11640988017,-5.78139114724,-0.0578139114724,0.942186088528,94.2186088528,40.9820006492,62.3452630528,42.5216614463,84.7222222222,62.3452630528,100.0,72.1698195599,-0.640569983627,45.2883152379,-59.3333333333
1458585000.0,52.15,51.8,53.45,51.25,51.8,52.0,52.38,12788299,6.698340259e+13,39911,4174113,0.3264,52.8684806265,51.52,50.1715193735,49.4936451529,54.7965936101,52.4783475783,53.1639167633,52.7083333333,52.0927642118,53.5509475792,52.975,52.85,54.5693201034,-54.5693201034,52.7083333333,51.456127762,50.3658100003,52.9058333333,52.6551612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-152143057.971,-2156009.58588,217584526.0,25.9694652542,250.041503438,-3.04537485165,0.626193963296,-0.939940123921,-0.906001416604,0.0,2.41040739409,4.63539883478,2.2,39.729557966,45.9540077579,0.287179487179,71.4285714286,21.4285714286,-50.0,0.0909090909091,-42.6940639269,-18.9955995534,25.0392037991,-1.69865561944,-2.04831271182,0.349657092375,0.287179487179,0.568304843305,-0.281125356125,-1.61841931288,-1.95624242051,0.337823107632,56.4564081539,24.2601918597,8.1867724177,-2.55,14.5439449592,4.90795654564,0.547309266386,-4.67461044913,-0.0467461044913,0.953253895509,95.3253895509,40.5022002233,73.8756613757,59.3392514776,66.6666666667,73.8756613757,93.0777220983,97.6925740328,-0.638480553855,44.1795865872,-61.3333333333
1458671400.0,52.0,52.0,52.5,51.4,51.65,52.0,52.18,8143092,4.2492222935e+13,20413,1378496,0.1693,52.8059821072,51.8,50.7940178928,49.4865604194,54.6161682159,52.4615384615,53.1237471044,52.5133333333,52.0881260012,53.5143770397,52.975,52.85,54.2411608972,-54.2411608972,52.5133333333,51.5143524784,50.4646139593,52.9477083333,52.6094623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151402776.88,-2093435.64649,217584526.0,25.5988923818,264.035267584,-2.77193769411,1.85454130598,-0.994586047935,-0.776758445243,0.0,2.31680686594,4.45539781911,1.1,38.680246954,44.6330713744,-0.00352564102569,64.2857142857,14.2857142857,-50.0,0.0,-48.0568395823,-18.9955995534,25.0392037991,-1.60388195298,-1.95942656005,0.355544607068,-0.00352564102565,0.525819088319,-0.529344729345,-1.52802366332,-1.87059866907,0.342575005751,49.6286846591,23.4374396658,7.60200295929,-3.05,14.0507063775,4.55738822095,-0.00671772134901,-5.540417802,-0.05540417802,0.94459582198,94.459582198,40.5022002233,67.4121155053,67.8776799779,50.8474576271,67.4121155053,92.0196424465,95.0324548483,-0.635564260316,46.5545828305,-61.3333333333
1459103400.0,52.0,52.0,52.35,49.8,49.9,50.1,50.96,10834386,5.520740882e+13,36858,2718265,0.2509,53.2238414242,51.66,50.0961585758,49.2535692618,54.3248025245,52.5269461538,53.014729364,52.31,51.9887197011,53.4762356063,52.725,52.85,53.9326912433,-53.9326912433,52.31,51.3842600747,50.223131008,52.9875,52.4537634409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159687895.586,-4513699.01892,206750140.0,25.0058341839,286.303887597,-2.2636549559,4.1774159971,-0.959786246148,-0.480163980778,1.0,2.33346351837,4.65761181312,2.55,38.3704619382,43.4248730517,-0.397435897436,57.1428571429,7.14285714286,-50.0,-0.745098039216,-99.0807675145,-30.8829338707,34.3432567317,-1.66291817495,-1.90012488303,0.237206708079,-0.397435897436,0.419301994302,-0.816737891738,-1.58225981765,-1.81293089879,0.230671081142,50.55389612,26.5056724226,8.65900274791,-3.7,12.9539522246,4.23186049088,-0.756937577067,-6.87732342007,-0.0687732342007,0.931226765799,93.1226765799,34.5585330647,41.911100792,61.0662925577,8.21917808219,41.911100792,0.0,61.6991215149,-0.632626889521,41.4621455817,-86.6666666667
1459189800.0,50.1,50.15,50.5,49.2,49.35,49.45,49.74,10845503,5.3946786625e+13,42120,3226692,0.2975,53.4092730113,51.14,48.8707269887,48.9720293652,54.0102991358,52.5961871795,52.956025275,52.2183333333,51.8617837161,53.435874309,52.25,52.475,53.6427297687,-53.6427297687,52.2183333333,51.0306340858,49.9098755558,53.010625,52.2692473118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166362051.278,-7217065.48075,195904637.0,24.2636618428,311.225813034,-0.399808339303,4.86693783997,-0.752118078172,-0.06582436175,1.0,2.25964469563,4.56955449066,1.3,38.3066581135,42.4149014543,-0.850641025641,50.0,0.0,-50.0,-0.538461538462,-149.019607843,-34.4281114657,37.4772083935,-1.74207284259,-1.86851447494,0.12644163235,-0.850641025641,0.261680911681,-1.11232193732,-1.65585257104,-1.78151523324,0.125662662203,39.1294132043,27.3130884197,8.64050255163,-3.45,12.4216265034,3.92958474153,-1.62050605705,-6.52173913043,-0.0652173913043,0.934782608696,93.4782608696,32.7859442671,21.6496628835,43.6576263936,5.88235294118,21.6496628835,0.0,30.6732141488,-0.629837850262,38.5609236885,-94.8148148148
