Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,mama,fama,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,CDL2CROWS,CDL3INSIDE,CDL3OUTSIDE,CDLBELTHOLD,CDLCLOSINGMARUBOZU,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLINNECK,CDLINVERTEDHAMMER,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGSTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLUNIQUE3RIVER,CDLXSIDEGAP3METHODS,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,ATR,NATR,TRANGE,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd_x,macdsignal_x,macdhist_x,macd_y,macdsignal_y,macdhist_y,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,slowk,slowd,fastk_x,fastd_x,fastk_y,fastd_y,TRIX,ULTOSC,WILLR
1452623400.0,199.4,201.35,202.4,194.0,201.2,200.9,199.04,23788247,4.73478447585e+14,162555,8480922,0.3565,212.829409236,204.62,196.410590764,211.65931761,222.905073927,222.208928571,216.559347895,225.413333333,209.035827407,221.557836766,214.15,212.5,212.340864,-212.340864,225.413333333,205.466423928,206.383391438,226.742708333,219.770860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-434497965.513,-21463894.7629,-320629895.0,20.958172259,-32.1320282913,-8.99634210901,-5.13134371752,-0.531872036891,0.222705190493,1.0,5.33326318718,2.6546855088,8.4,36.749704278,27.9463964219,-7.57211538462,100.0,7.14285714286,-92.8571428571,-0.0535714285714,-137.369519833,-55.420352657,70.9980649632,-8.52616394244,-6.32777309315,-2.1983908493,-7.57211538462,-5.7037037037,-1.86841168091,-8.09591574839,-6.01251251217,-2.08340323622,3.72216747558,44.2455246472,33.0362238913,-24.9,7.50421258721,5.60307170353,-3.39618247527,-11.0274579274,-0.110274579274,0.889725420726,88.9725420726,22.2898236715,15.4242707872,8.10937612377,34.328358209,15.4242707872,51.2998472621,17.0999490874,-0.171167156837,28.0269669599,-81.3513513514
1452709800.0,200.9,197.0,201.5,194.3,195.85,196.05,197.76,20256636,4.00599193995e+14,148958,6902124,0.3407,210.72604338,201.92,193.11395662,209.03145915,221.172488513,221.018398268,212.756001581,223.795,202.542913704,216.804106,212.475,211.975,208.6726912,-208.6726912,223.795,202.170314656,203.258401818,225.688541667,217.876451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-444907625.679,-20289367.2023,-340886531.0,22.0494333456,-29.6710362843,-11.7426373172,-6.84209487065,-0.495019501315,0.264360611775,1.0,5.46660153095,2.78837109459,7.2,39.1960157555,29.2847177303,-8.71666666667,92.8571428571,0.0,-92.8571428571,-0.131944444444,-121.108978891,-60.5259527598,70.9980649632,-9.2242540172,-6.90706927796,-2.31718473924,-8.71666666667,-6.04273504274,-2.67393162393,-8.7599125651,-6.56199252276,-2.19792004235,3.5136839464,40.0830040906,30.6764936133,-28.4,6.7982329564,5.20285229614,-3.9366226337,-12.6531521497,-0.126531521497,0.873468478503,87.3468478503,19.7370236201,16.3884359449,12.1433256997,11.0810810811,16.3884359449,8.17346092402,19.824436062,-0.182895750885,28.6072712772,-94.297635605
1452796200.0,196.05,197.8,197.8,181.0,183.3,184.3,189.55,29090426,5.514120621e+14,207300,11842577,0.4071,210.743603164,196.99,183.236396836,205.210486413,218.793618286,219.706319405,206.923384066,221.901666667,201.630768018,216.424772551,206.25,205.475,205.73815296,-205.73815296,221.901666667,197.943994921,198.460820753,224.513333333,215.328387097,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-462569670.036,-23584132.1137,-369976957.0,23.432840203,-28.5719681593,-12.7845976185,-0.620604918647,-0.478262249326,0.282810765396,1.0,6.27612999302,3.40538795064,16.8,42.058622143,30.8772064977,-10.2480769231,100.0,7.14285714286,-92.8571428571,-0.803571428571,-149.451801225,-69.6074606734,79.2725051797,-10.6033929189,-7.64633400614,-2.95705891274,-10.2480769231,-6.58397435898,-3.6641025641,-10.0646810459,-7.26253022738,-2.8021508185,3.24468115862,47.5558249442,41.7853154981,-43.5,5.49840654158,4.83121998927,-4.66886866014,-19.0956979807,-0.190956979807,0.809043020193,80.9043020193,15.1962696633,19.2874231596,17.0333766305,12.4528301887,19.2874231596,0.0,19.824436062,-0.196624917581,27.0089735712,-93.2584269663
1453055400.0,184.3,184.9,188.15,179.15,180.85,181.0,183.5,35653244,6.5422615978e+14,218962,12666569,0.3553,208.580981509,192.33,176.079018491,201.367531139,216.355320332,218.4390099,201.427025612,219.898333333,191.315384009,210.147425415,204.4,204.425,201.5,-201.5,219.898333333,193.040434575,193.739293513,223.191875,212.689569892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-483565469.281,-29468460.0539,-405630201.0,25.2256947836,-29.8593019922,-11.4697118171,-2.82020343092,-0.49787184495,0.26119023182,1.0,6.47069213638,3.57496803115,9.0,44.7774386483,32.6593553081,-11.9092948718,100.0,0.0,-100.0,-0.433333333333,-148.331866322,-71.5847003046,80.1220532181,-11.8263263271,-8.48233247034,-3.34399385677,-11.9092948718,-7.32457264957,-4.58472222222,-11.2248276021,-8.05498970233,-3.1698378998,2.92948201567,44.873373721,40.6506501054,-39.7,4.95214505283,4.48613284718,-5.47456977841,-17.9882193022,-0.179882193022,0.820117806978,82.0117806978,14.2076498477,10.2301947946,15.3020179664,7.15667311412,10.2301947946,0.0,2.72448697467,-0.212179600101,27.8153042505,-96.3402571711
1453141800.0,181.0,182.15,187.8,181.5,183.5,182.95,184.33,24501774,4.51633989275e+14,153915,8985848,0.3667,204.889214492,189.04,173.190785508,198.163165364,214.200138375,217.303163358,197.954930993,218.041666667,187.132692005,204.393742063,204.4,204.025,197.8,-197.8,218.041666667,188.555005142,190.045577561,221.732708333,210.305806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-496788648.9,-33404109.5398,-381128427.0,27.3794765374,-30.0715398979,-14.0871491192,-5.06502878164,-0.501080935143,0.257612782142,1.0,6.49421412664,3.54972075793,6.8,47.3020539747,34.3962123089,-13.941025641,92.8571428571,0.0,-92.8571428571,0.126984126984,-118.40116371,-64.7635319677,80.1220532181,-12.4941365321,-9.28469328269,-3.20944324941,-13.941025641,-8.34408831909,-5.59693732194,-11.8644635215,-8.81688446616,-3.0475790553,11.5240735263,41.5172111062,37.7470322407,-34.8,4.58176496524,4.16569478667,-6.45918164295,-15.98163031,-0.1598163031,0.8401836969,84.01836969,17.6182340162,11.9845297748,13.834049243,16.3440860215,11.9845297748,42.1988470283,14.0662823428,-0.228805365915,28.7326743562,-92.3618090452
1453228200.0,182.95,180.65,180.65,171.5,173.55,173.65,175.17,28655794,5.0194936685e+14,247132,9898232,0.3454,198.058641954,183.59,169.121358046,194.134315959,211.584000416,216.526517874,193.049031218,215.965,186.458557404,203.945362446,200.725,200.2,194.07,-194.07,215.965,183.946211708,185.218874726,220.099791667,207.441827957,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511977785.61,-36810317.87,-409784221.0,29.5276946847,-29.3991687507,-13.2150894469,-2.0106651856,-0.490891113961,0.268933794185,1.0,6.84819883188,3.94367914303,11.45,49.9365856496,35.7202176741,-15.8503205128,100.0,7.14285714286,-92.8571428571,-0.765027322404,-138.959440391,-70.7382055451,84.185497423,-13.6168466753,-10.1511239612,-3.46572271405,-15.8503205128,-9.55594729345,-6.29437321937,-12.9314020484,-9.63978798261,-3.29161406581,11.0097971386,46.9892227539,45.0508156521,-43.2,4.03458032651,3.86814515905,-7.41288699818,-19.9216047959,-0.199216047959,0.800783952041,80.0783952041,14.6308972274,10.2224752674,10.8123999456,7.16666666667,10.2224752674,7.6545264828,16.6177911704,-0.247135184923,27.6068465415,-96.2543554007
1453314600.0,173.65,177.0,178.65,172.05,176.2,175.6,175.34,28697205,5.0318625635e+14,218633,9727017,0.339,187.824662155,179.5,171.175337845,190.766782542,209.262452002,215.887031481,189.87984133,214.005,181.029278702,198.21634151,197.175,199.225,189.556,-189.556,214.005,179.911806304,181.448028967,218.305625,204.837634409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-509803754.928,-34165637.1636,-381087016.0,32.0303117625,-28.2189100138,-12.8735572308,-16.7587786119,-0.472841606283,0.288715825565,1.0,6.83047034389,3.88978948968,6.6,52.3829364906,37.3866102747,-17.408974359,92.8571428571,0.0,-92.8571428571,-0.212121212121,-119.841054818,-64.4421115378,84.185497423,-14.1857295888,-10.9580450867,-3.2276845021,-17.408974359,-10.9137108262,-6.49526353276,-13.4785541922,-10.4075412245,-3.07101296766,16.5026165491,43.7460987756,41.8329002484,-33.95,3.75611978955,3.59184907626,-8.21692338879,-16.2013839179,-0.162013839179,0.837986160821,83.7986160821,17.7789442311,13.0333687668,11.7467912697,15.5893536122,13.0333687668,100.0,49.9511245037,-0.266404121033,30.0171133911,-92.6059513075
1453401000.0,175.6,179.9,185.4,178.3,184.65,184.6,182.62,21432409,3.9139152702e+14,141051,6171382,0.2879,188.025317478,179.56,171.094682522,188.880452954,207.671326066,215.17596612,189.278480034,212.426666667,182.814639351,194.36591597,195.7,197.15,185.9448,-185.9448,212.426666667,177.869931345,179.886751032,216.372916667,202.940537634,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-493201184.576,-24695119.2932,-359654607.0,32.8987792872,-26.267143572,-20.7406537088,-29.8969380928,-0.442557025303,0.321156118271,1.0,7.04257960504,3.81504854011,9.8,52.8396390087,38.270528307,-18.4541666667,85.7142857143,0.0,-85.7142857143,0.661971830986,-70.3356690378,-38.9705361867,58.7767717445,-13.7518261212,-11.5168012936,-2.23502482761,-18.4541666667,-12.3101495727,-6.14401709402,-13.0821188306,-10.9424567457,-2.13966208484,22.9651971421,39.3979378942,38.8448359449,-24.35,10.2288903393,10.085288428,-8.77829309866,-11.6535056234,-0.116535056234,0.883464943766,88.3464943766,30.5147319067,33.8115663192,19.0224701178,78.6786786787,33.8115663192,100.0,69.2181754943,-0.285169718332,33.8862069438,-74.4639376218
1453660200.0,184.6,187.9,188.8,182.5,182.8,182.95,185.41,17534650,3.25108048195e+14,120763,7394303,0.4217,188.81498731,179.95,171.08501269,187.005817163,206.076401804,214.097579545,188.598662041,210.948333333,182.821407384,194.077303256,195.25,195.7,171.5,171.5,210.948333333,177.352724931,178.330688452,214.300208333,201.038817204,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-508230884.576,-23357982.9559,-377189257.0,32.725713482,-23.6688025827,-27.2167154331,-4.70961225916,-0.401449140967,0.363758480283,1.0,6.98953820468,3.8204636265,6.3,52.4741226634,38.7418669841,-18.8266025641,78.5714285714,0.0,-78.5714285714,-0.785714285714,-50.4148897484,-40.7815668009,47.7224101745,-13.3867812265,-11.8907972802,-1.49598394626,-18.8266025641,-13.6585826211,-5.16801994302,-12.7469976907,-11.3033649347,-1.44363275593,28.5230651041,36.8614223858,36.070204806,-21.35,13.0449152406,12.7649106831,-9.03471209632,-10.4503181596,-0.104503181596,0.895496818404,89.5496818404,29.6092165996,53.484334463,33.4430898497,66.1849710983,53.484334463,94.2991391852,98.0997130617,-0.303449549526,32.6701977276,-76.3429752066
1453833000.0,182.95,184.4,186.2,181.05,184.0,184.4,184.03,16569813,3.0493995824e+14,116934,5078517,0.3065,189.56167367,180.24,170.91832633,185.529446748,204.677924268,212.501354167,188.192848202,209.563333333,182.900337014,193.7978791,191.6,192.8,171.846,171.846,209.563333333,177.926047541,177.341136228,212.116041667,199.326021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-503243853.479,-19100737.0183,-360619444.0,31.9046463227,-19.1558118977,-22.8696718704,13.279708363,-0.328138219625,0.435925320801,1.0,6.85814261863,3.71916627908,5.15,52.2504159992,39.6962713687,-19.2532051282,71.4285714286,0.0,-71.4285714286,0.0,-47.0656415819,-36.9358944337,49.3422293646,-12.8325519644,-12.079148217,-0.753403747383,-19.2532051282,-14.9564814815,-4.29672364672,-12.2313549704,-11.4889629418,-0.742392028523,28.3048195242,36.3944454153,34.9437616055,-15.0,12.3452119075,11.8531313486,-9.31179235339,-7.52256770311,-0.0752256770311,0.924774322969,92.4774322969,31.5320527832,73.1433745885,53.4797584569,74.5664739884,73.1433745885,100.0,98.0997130617,-0.320907594632,37.4433279458,-69.7183098592
1453919400.0,184.4,184.2,185.9,182.5,185.75,185.25,184.54,20241030,3.7353352109e+14,84669,8805278,0.435,189.6805056,182.56,175.4394944,184.338868907,203.424509799,210.913035038,187.914471857,208.191666667,183.017820164,193.528377626,191.3,192.0,172.18508,172.18508,208.191666667,179.14938007,176.737619135,209.834375,197.757419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-490742040.832,-11644856.2908,-340378414.0,32.352373155,-14.538229775,-21.5865931097,18.4615028745,-0.251025930694,0.506963340508,1.0,6.61113243158,3.5687624462,3.4,52.0426883825,40.6030324396,-19.1022435897,64.2857142857,0.0,-64.2857142857,0.308823529412,-35.9914203711,-34.6144737377,49.3422293646,-12.1842805829,-12.1001746902,-0.0841058926851,-19.1022435897,-16.1104344729,-2.99180911681,-11.6245781381,-11.5160859811,-0.108492157029,34.223187872,35.0575109156,32.4477786337,-15.65,11.8917157897,11.0064791094,-9.31711877337,-7.78994524639,-0.0778994524639,0.922100547536,92.2100547536,32.6927631311,73.1858050787,66.6045047101,78.8059701493,73.1858050787,100.0,98.0997130617,-0.337339132295,42.0564513423,-66.4634146341
1454005800.0,185.25,184.2,185.75,178.1,179.55,179.9,180.55,24259147,4.38007121845e+14,156963,9256118,0.3816,187.247584095,183.42,179.592415905,182.632696752,201.90679949,209.350340909,187.026996175,206.611666667,182.861929155,193.261716415,188.975,189.5,172.5173784,172.5173784,206.611666667,179.95963747,175.345547176,207.468958333,195.932150538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503585118.656,-11622533.8197,-364637561.0,31.9279169648,-9.44042322664,-16.0405781228,47.6608113638,-0.164021966348,0.58154916778,1.0,6.6853372579,3.71614077704,7.65,52.205572255,41.8925632995,-18.8637820513,57.1428571429,0.0,-57.1428571429,-0.562091503268,-55.3069966683,-41.3535144556,54.3230625975,-11.9643040808,-12.0730005683,0.108696487565,-18.8637820513,-17.0677350427,-1.79604700855,-11.4179733497,-11.4964634548,0.0784901050973,33.151667692,36.8931918017,34.5300801599,-16.15,10.9197418982,10.2203020302,-9.28520267946,-8.2376944657,-0.082376944657,0.917623055343,91.7623055343,29.3232427722,56.7316246814,67.6869347828,16.8224299065,56.7316246814,0.0,66.6666666667,-0.353293037736,41.5113817093,-76.6666666667
1454265000.0,179.9,181.95,181.95,172.1,172.9,172.75,175.47,22915269,4.02100728035e+14,159984,8090322,0.3531,190.113553387,181.05,171.986446613,180.235379823,200.025715651,207.496804435,184.93294146,204.673333333,182.356332698,192.989081822,186.825,188.25,188.8,-188.8,204.673333333,179.429374071,172.935441198,205.026666667,193.747526882,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-523476037.432,-16885736.6178,-387552830.0,30.9669107386,-2.2209852081,-0.127567876779,45.5709242993,-0.0387537975152,0.679172522079,1.0,6.91138459662,4.00080150311,9.85,52.76847696,43.4418459772,-19.0211538462,50.0,0.0,-50.0,-0.934010152284,-104.931721636,-48.9292626075,60.0862381253,-12.2259828431,-12.1035970233,-0.122385819836,-19.0211538462,-17.8579415954,-1.16321225071,-11.6633281347,-11.5298363908,-0.133491743871,33.1122177918,39.3384539573,38.0636458628,-11.55,9.80812405961,9.49028045658,-9.46461891776,-6.26695604992,-0.0626695604992,0.937330439501,93.7330439501,25.5353686963,33.1735385416,54.3636561005,3.89221556886,33.1735385416,0.0,33.3333333333,-0.369436302575,39.6249699365,-96.2686567164
1454351400.0,172.75,173.1,177.4,168.6,168.9,169.4,172.63,35957332,6.2073240382e+14,241010,7065437,0.1965,190.928153161,178.34,165.751846839,177.6879448,198.049863029,205.576875,182.687100046,202.77,175.878166349,188.711352953,185.15,185.5,188.466,-188.466,202.77,177.607525729,170.324263842,202.530416667,191.471827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-552895672.705,-26864591.1112,-423510162.0,30.5811651326,1.86345957206,6.65353654989,16.8273511563,0.0325177715368,0.729726369782,1.0,7.04628569686,4.1595547207,8.8,53.5005536051,45.1251289415,-18.9766025641,100.0,0.0,-100.0,-0.420454545455,-140.395233944,-52.0543096663,63.0175499913,-12.5589108439,-12.1946597874,-0.364251056498,-18.9766025641,-18.4174501425,-0.559152421652,-11.9762758928,-11.6191242912,-0.357151601609,32.0259817145,39.3771937714,38.8448140154,-11.6,8.93317989512,8.81240328111,-9.55010145783,-6.40883977901,-0.0640883977901,0.93591160221,93.591160221,23.9728451669,8.42003334029,32.7750655211,4.54545454545,8.42003334029,0.0,-1.89478062869e-14,-0.385882596738,35.1436351105,-97.6331360947
1454437800.0,169.4,167.8,167.8,163.25,166.85,166.05,165.82,24132003,4.00149207615e+14,196005,7595019,0.3147,188.671514204,174.67,160.668485796,175.005796378,195.985355737,203.586365927,179.716125899,200.623333333,175.386758031,188.37823808,181.05,182.375,187.67136,-187.67136,200.623333333,174.838290462,167.539398296,199.987708333,189.102795699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-547326748.936,-26732683.9219,-447642165.0,30.9594443307,5.15576536751,7.35772955781,0.0587937157483,0.0898636906921,0.767789104397,1.0,6.98226528994,4.20491736823,6.15,54.4652521103,46.8306339329,-18.0801282051,100.0,0.0,-100.0,-0.384615384615,-174.117967579,-55.0184805564,67.0063326783,-12.9438668463,-12.3445011992,-0.599365647115,-18.0801282051,-18.6652065527,0.585078347578,-12.3388479639,-11.7630690257,-0.575778938122,32.4004707845,42.3728472096,41.4201844429,-16.9,8.37115336818,8.18294590389,-9.21099898762,-9.23749658377,-0.0923749658377,0.907625034162,90.7625034162,22.4907597218,6.93323367313,16.1756018517,12.3620309051,6.93323367313,0.0,-1.89478062869e-14,-0.402723340543,28.4891032335,-92.6797385621
1454524200.0,166.05,169.3,169.8,160.2,164.0,162.85,164.85,23811109,3.925151215e+14,145796,5207340,0.2187,181.936556942,170.19,158.443443058,172.22170688,193.84759085,201.496612903,176.669167575,198.44,174.75992013,188.037780132,174.05,179.0,186.2060784,-186.2060784,198.44,171.49800065,164.632385649,197.415833333,186.665806452,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-557992141.509,-27642011.8974,-471453274.0,31.0248348223,7.9107815514,6.09450354722,-21.2727037555,0.137630931305,0.797697422504,1.0,7.16924634066,4.40236189172,9.6,55.5074068218,48.7830144824,-17.0791666667,100.0,0.0,-100.0,-0.671875,-153.955066483,-57.7081575148,69.0554180719,-13.3532327531,-12.54624751,-0.806985243102,-17.0791666667,-18.6285612536,1.54939458689,-12.7251082151,-11.9554768636,-0.76963135151,32.4439489382,41.3588002614,41.5115998398,-10.8,7.57048072008,7.5984497679,-8.8139164839,-6.21940685286,-0.0621940685286,0.937805931471,93.7805931471,21.1459212426,9.0931018038,8.14878960574,10.3718199609,9.0931018038,0.0,-1.89478062869e-14,-0.420013402103,30.0230660707,-92.9521276596
1454610600.0,162.85,163.7,169.3,162.2,168.8,168.2,166.31,22732245,3.7806686012e+14,131919,7713016,0.3393,174.469667666,167.85,161.230332334,170.414312399,192.19290757,199.477903226,175.376577755,196.391666667,171.479960065,183.898325115,174.05,174.5,184.125592128,-184.125592128,196.391666667,168.877599266,163.171765932,194.842291667,184.71483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542303690.734,-20509319.7412,-448721029.0,30.5067493498,10.9022231163,-2.07566515134,-38.0736758818,0.189133543533,0.828082087185,1.0,7.16430017347,4.25939368221,7.1,56.4751219111,50.6262802797,-16.0929487179,92.8571428571,0.0,-92.8571428571,0.633802816901,-109.445687298,-42.3795691277,69.0554180719,-13.0950068082,-12.6559993696,-0.439007438579,-16.0929487179,-18.3662037037,2.27325498576,-12.4843978703,-12.0612610649,-0.423136805317,39.5047019505,38.4311144268,38.5464855655,-7.4,7.03458535983,7.0557033559,-8.40101327497,-4.21412300683,-0.0421412300683,0.957858769932,95.7858769932,28.8102154362,19.8384866871,11.9549407213,36.7816091954,19.8384866871,100.0,33.3333333333,-0.436794019177,34.0731299742,-72.027972028
1454869800.0,168.2,169.45,176.9,168.55,171.4,172.15,173.81,22289005,3.8740168102e+14,166535,5007365,0.2247,174.002670883,167.73,161.457329117,169.316626647,190.899816759,197.086870968,174.967969892,194.52,171.513462062,183.588703539,174.05,174.5,182.211544758,-182.211544758,194.52,167.685420285,162.724139523,192.358125,183.150860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545373433.938,-16703653.0838,-426432024.0,29.518104822,16.1051868295,-12.4678731548,-33.6003411909,0.277401628863,0.875508273639,1.0,7.27399301822,4.22538078317,8.7,55.5362303837,51.4191421792,-14.2064102564,85.7142857143,35.7142857143,-50.0,0.323353293413,-40.7356574252,-32.1656023469,43.3306405274,-12.4283624718,-12.61047199,0.182109518253,-14.2064102564,-17.8528490029,3.64643874644,-11.8584398856,-12.0206968291,0.162256943497,47.8608179343,35.1478843664,35.793165168,-12.45,13.8965966142,14.1517245448,-7.49488493211,-6.744312026,-0.06744312026,0.93255687974,93.255687974,33.9171988266,38.8767244474,22.6027709794,69.476744186,38.8767244474,100.0,66.6666666667,-0.452432131383,34.1975185617,-58.2167832168
